targets,interception_touchdowns,draft_season,forced_fumbles,missed_tackles,catch_rate,team_name,tackles,jersey_number,snap_counts_offball,snap_counts_box,sacks,snap_counts_pass_rush,player_game_count,eligible_season,snap_counts_dl,grades_tackle,yards,receptions,grades_coverage_defense,hurries,interceptions,snap_counts_coverage,snap_counts_dl_over_t,snap_counts_dl_a_gap,fumble_recoveries,grades_run_defense,snap_counts_corner,hits,penalties,batted_passes,team,stops,declined_penalties,total_pressures,position,fumble_recovery_touchdowns,longest,snap_counts_slot,missed_tackle_rate,grades_defense,yards_per_reception,grades_defense_penalty,safeties,player,franchise_id,snap_counts_defense,yards_after_catch,snap_counts_dl_b_gap,pass_break_ups,qb_rating_against,snap_counts_run_defense,tackles_for_loss,assists,grades_pass_rush_defense,player_id,snap_counts_fs,touchdowns,snap_counts_dl_outside_t
0,0,2022,0,9,,PHI,22,90,0,0,3,229,21,2022,444,27.6,0,0,81.3,12,0,0,0,100,1,58.8,0,0,0,3,PHI,19,0,15,DI,0,,0,22.5,71,,86.4,0,Jordan Davis,24,444,0,343,0,0,215,2,9,73,94854,0,0,1
0,0,2024,0,0,,JAX,0,31,1,0,0,0,1,2024,0,,0,0,,0,0,0,0,0,0,60,0,0,0,0,JAX,0,0,0,HB,0,,0,,60.7,,89.4,0,Keilan Robinson,15,1,0,0,0,0,1,0,0,,97097,0,0,0
0,0,2024,0,0,,MIA,0,83,1,0,0,0,1,2024,0,,0,0,,0,0,0,0,0,0,60,0,0,2,0,MIA,0,1,0,WR,0,,0,,60,,60,0,Malik Washington,17,1,0,0,0,0,1,0,0,,97108,0,0,0
103,0,2024,1,14,62.1,WAS,88,00,1152,65,0,5,20,2024,6,63,752,64,64.5,0,4,690,0,0,1,66.4,934,0,3,0,WAS,23,0,0,CB,0,41,151,11.9,65.8,11.8,88.8,0,Mike Sainristil,32,1158,310,0,9,87.5,463,1,16,51.8,97180,2,6,6
3,0,2024,1,0,66.7,CHI,1,27,17,1,0,1,1,2024,1,79.4,39,2,72.7,0,0,10,0,0,0,56.8,1,0,0,0,CHI,0,0,0,CB,0,21,15,0,75.1,19.5,73.2,0,Reddy Steward,6,18,18,0,0,109.7,7,0,0,65.6,97289,0,0,1
13,0,2024,0,1,61.5,NE,20,24,324,115,1,6,15,2024,17,83.9,76,8,72.1,0,0,207,0,0,0,69.4,30,0,1,0,NE,9,0,1,S,0,29,83,3.6,73.9,9.5,83.3,0,Dell Pettus,19,341,39,0,2,77.7,128,0,7,63.3,97290,96,0,17
10,0,2024,0,2,60,LV,11,34,182,32,1,5,13,2024,9,68.4,69,6,76.4,0,1,145,0,0,1,55.4,4,0,0,0,LV,5,0,1,S,0,19,22,11.1,78.3,11.5,83.6,0,Thomas Harper,23,191,31,0,0,41.3,41,0,5,75.6,97325,124,0,9
37,0,2023,0,10,70.3,CLV,18,29,367,37,0,8,16,2023,4,27.4,262,26,55.3,1,0,229,0,0,0,44.3,128,0,1,0,CLV,7,0,1,CB,0,32,197,31.3,52.9,10.1,83.8,0,Cameron Mitchell,8,371,122,0,3,117.2,134,1,4,47.5,97340,5,3,4
19,0,2024,1,6,73.7,ARZ,29,42,251,114,0,11,15,2024,7,53.8,173,14,70,0,0,161,0,0,0,80.6,0,0,0,0,ARZ,11,0,0,S,0,46,22,14.3,75.5,12.4,81.9,0,Dadrion Taylor-Demerson,1,258,92,0,3,101.4,86,3,7,49.9,97348,115,0,7
19,0,2024,0,0,89.5,KC,25,30,187,28,0,20,9,2024,10,90,192,17,61.1,4,1,133,0,0,0,72.2,4,2,1,0,KC,8,1,6,CB,0,32,153,0,62.3,11.3,12.1,0,Christian Roland-Wallace,16,197,86,0,0,104.4,44,2,4,61.5,97374,2,1,10
1,0,2022,0,0,100,HST,1,08,1,0,0,0,1,2022,0,68.5,4,1,93,0,0,1,0,0,0,,0,0,0,0,HST,1,0,0,WR,0,4,0,0,80.1,4,60,0,John Metchie III,13,1,0,0,0,83.3,0,0,0,,97400,0,0,0
62,0,2024,0,12,72.6,JAX,34,22,698,63,2,9,17,2024,1,32,457,45,62.5,0,1,458,0,0,0,88.4,7,0,2,0,JAX,17,0,2,CB,0,39,625,23.1,69,10.2,84.8,0,Jarrian Jones,15,699,318,0,6,86.6,232,0,6,74.7,97486,3,0,1
58,0,2022,1,17,74.1,IND,113,20,1103,489,0,19,17,2022,53,70.4,402,43,64.3,2,3,629,0,0,0,80.2,4,0,2,0,IND,39,0,2,S,0,47,192,10.8,70.3,9.3,68.6,0,Nick Cross,14,1156,242,0,2,105.7,508,6,27,51,97514,418,6,53
19,0,2022,0,5,57.9,CIN,20,23,262,36,1,2,5,2022,0,38.7,95,11,68,0,0,140,0,0,0,66,203,0,1,0,CIN,8,0,1,CB,0,27,23,16.7,68.2,8.6,21,0,Dax Hill,7,262,47,0,1,88.7,120,0,5,81.8,97519,0,1,0
5,0,2023,0,1,60,SEA,0,42,35,32,0,2,5,2023,2,26.7,41,3,43.9,0,0,21,0,0,0,64.2,1,0,0,0,SEA,0,0,0,LB,0,17,2,25,48.4,13.7,72.4,0,Drake Thomas,29,37,12,0,1,86.3,14,0,3,55.8,97525,0,0,2
81,1,2023,1,12,53.1,CHI,65,29,801,83,0,0,16,2023,9,56,596,43,58.4,0,2,442,0,0,0,63.7,708,0,5,0,CHI,17,1,0,CB,0,61,8,13.8,58.9,13.9,37.9,0,Tyrique Stevenson,6,810,136,0,10,83.2,368,1,10,,97562,2,4,9
0,0,2024,0,0,,NYG,15,94,1,0,1,264,17,2024,422,76.7,0,0,59.1,16,0,4,196,13,1,57.7,0,2,1,0,NYG,8,0,19,DI,0,,0,0,58.9,,68.6,0,Elijah Chatman,21,423,0,204,0,0,155,1,7,59.8,97568,0,0,9
0,0,2024,0,2,,LA,26,90,0,0,1,154,18,2024,354,58.4,0,0,58,4,0,0,11,75,0,46.3,0,0,1,1,LA,19,0,5,DI,0,,0,5.6,48.2,,67,0,Tyler Davis,26,354,0,267,0,0,200,2,8,59.9,97610,0,0,1
16,0,2024,0,2,56.3,LA,8,30,163,21,0,6,14,2024,2,46.1,66,9,43.4,0,0,86,0,0,0,46.8,27,0,1,0,LA,4,0,0,CB,0,12,113,18.2,44.2,7.3,80,0,Josh Wallace,26,165,50,0,1,87,73,0,1,61.8,97676,1,1,2
3,0,2023,0,3,66.7,DET,12,12,182,35,0,0,8,2023,0,53.5,41,2,57.2,0,0,133,0,0,0,40.4,1,0,0,0,DET,1,0,0,S,0,32,10,16.7,52.2,20.5,80.1,0,Brandon Joseph,11,182,15,0,0,109.7,49,0,3,,97680,136,0,0
19,0,2023,0,2,47.4,NE,9,28,234,20,0,0,6,2023,0,50.9,76,9,63.9,0,0,131,0,0,0,44.8,195,0,1,0,NE,2,0,0,CB,0,13,18,16.7,61.1,8.4,82.6,0,Alex Austin,19,234,37,0,5,75.8,103,1,1,,97683,1,1,0
66,0,2023,1,13,75.8,BUF,80,42,641,585,1,52,18,2023,39,67,392,50,39.1,8,0,323,0,0,3,74.2,1,2,0,0,BUF,42,0,11,LB,0,27,50,10.5,58.5,7.8,83.7,0,Dorian Williams,4,680,218,0,0,110.2,305,6,31,71.7,97694,3,4,39
11,0,2023,0,6,63.6,CLV,32,33,456,59,0,6,14,2023,7,69.5,64,7,71.3,0,0,278,0,0,1,81.7,3,1,0,0,CLV,6,0,1,S,0,23,23,11.5,77.2,9.1,83.5,0,Ronnie Hickman Jr.,8,463,54,0,0,79.4,179,1,14,61.6,97702,371,0,7
32,0,2024,0,9,71.9,MIA,24,36,357,27,0,0,12,2024,2,30.1,244,23,54.8,1,0,230,0,0,0,56.8,322,0,2,0,MIA,12,0,1,CB,0,46,7,23.7,55.5,10.6,84.3,0,Storm Duck,17,359,59,0,1,104.2,129,1,5,,97705,0,1,2
30,0,2024,1,4,83.3,LA,58,48,501,480,1,20,13,2024,3,82.3,218,25,56.5,4,0,239,0,0,0,77.6,1,0,0,0,LA,28,0,5,LB,0,21,20,5.1,69.4,8.7,85,0,Omar Speights,26,504,140,0,2,96.9,245,3,17,63.6,97723,0,0,3
1,0,2024,0,1,100,MIA,0,50,0,0,0,14,4,2024,26,28.6,11,1,30.3,1,0,3,1,0,0,60.3,0,1,0,0,MIA,0,0,2,ED,0,11,0,50,51.7,11,75.1,0,Mohamed Kamara,17,26,12,0,0,112.5,9,0,1,68.8,97731,0,0,25
1,0,2024,1,2,0,BUF,7,56,2,0,2,94,13,2024,139,50.9,0,0,43.5,8,0,3,2,0,1,59.1,0,4,0,0,BUF,8,0,14,ED,0,,0,20,68.8,,83.6,0,Javon Solomon,4,141,0,1,0,39.6,44,1,1,71.3,97821,0,0,136
83,0,2022,1,15,62.7,CLV,63,23,820,62,0,0,17,2022,7,47.3,604,52,48.4,0,0,503,0,0,1,55.8,731,0,8,0,CLV,18,3,0,CB,0,41,27,16,47.9,11.6,18.2,0,Martin Emerson Jr.,8,827,170,0,2,108.7,324,2,16,,97872,0,6,7
26,0,2024,0,10,73.1,NYG,71,31,766,309,0,10,13,2024,23,79.4,204,19,58.1,2,0,440,0,0,1,76.6,6,0,2,0,NYG,22,0,2,S,0,42,78,9.4,65.8,10.7,85.2,0,Tyler Nubin,21,789,78,0,1,95.7,339,4,25,60.7,97895,372,0,23
0,0,2023,0,1,,IND,4,95,0,0,1,76,11,2023,137,30,0,0,,1,0,0,20,7,0,56.1,0,1,1,0,IND,4,0,3,DI,0,,0,16.7,57.9,,40.4,0,Adetomiwa Adebawore,14,137,0,96,0,0,61,2,1,63.6,97934,0,0,14
1,0,2024,0,0,100,DEN,2,56,7,5,0,1,3,2024,0,75.1,34,1,52.2,0,0,1,0,0,0,48.9,0,0,0,0,DEN,1,0,0,LB,0,34,0,0,24.2,34,67.9,0,Levelle Bailey,10,7,30,0,0,118.8,5,0,0,60,97956,0,0,0
3,0,2023,1,5,100,SEA,15,58,9,4,8,369,17,2023,664,51,20,3,71.8,24,0,36,16,0,1,45.7,1,13,3,0,SEA,17,0,45,ED,1,13,3,16.7,60,6.7,54.4,0,Derick Hall,29,673,32,9,0,94.4,268,0,10,67.6,98130,1,0,639
1,0,2024,0,0,0,WAS,0,58,13,10,0,2,4,2024,4,,0,0,64.3,0,0,7,0,0,0,62.4,0,0,0,0,WAS,0,0,0,LB,0,,2,,65.4,,93.6,0,Jordan Magee,32,17,0,0,0,39.6,8,0,0,58.2,98155,0,0,4
1,0,2023,0,0,100,SF,3,41,34,32,0,4,4,2023,3,79.9,5,1,68.4,0,0,8,0,0,0,68.9,0,0,0,0,SF,3,0,0,LB,0,5,1,0,71.5,5,74.9,0,Jalen Graham,28,37,0,0,0,87.5,25,1,3,53.3,98165,0,0,3
0,0,2024,0,2,,BUF,10,90,0,0,0,162,11,2024,315,40.4,0,0,62,5,0,1,17,3,0,40.1,0,3,0,1,BUF,7,0,8,DI,0,,0,11.8,41.4,,84.9,0,DeWayne Carter,4,315,0,295,0,0,152,4,5,48.7,98175,0,0,0
95,0,2022,1,8,45.3,HST,54,24,1116,101,0,0,19,2022,3,57,456,43,84.4,0,7,709,0,0,0,55.9,1000,0,3,0,HST,20,0,0,CB,0,56,15,11.4,80.4,10.6,68.9,0,Derek Stingley Jr.,13,1119,218,0,11,39.6,410,4,8,,98253,0,3,3
0,0,2023,0,2,,GB,16,96,0,0,2,156,13,2023,260,50.1,0,0,54.9,4,0,2,51,19,0,47.7,0,2,1,2,GB,7,0,8,DI,0,,0,8.7,50,,59.5,0,Colby Wooden,12,260,0,176,0,0,102,1,5,60.7,98312,0,0,14
1,0,2022,0,0,100,CLV,5,91,2,2,1,61,4,2022,101,55.5,14,1,64.2,2,0,5,25,1,0,54.5,0,0,2,0,CLV,4,0,3,ED,0,14,0,0,60.2,14,0,1,Alex Wright,8,103,8,3,0,118.8,37,0,2,67.2,98318,0,0,72
5,0,2022,0,4,80,KC,30,56,2,1,12,644,19,2022,1004,60.7,29,4,59,39,0,34,89,1,0,56.7,0,25,0,4,KC,31,0,76,ED,0,15,1,10,69.8,7.3,92.5,0,George Karlaftis,16,1006,18,42,0,90.8,328,1,6,70.3,98319,0,0,872
1,0,2024,0,4,100,DAL,10,94,1,1,0,141,11,2024,254,28.3,7,1,62.2,7,0,6,19,0,1,47.2,0,4,0,0,DAL,6,0,11,ED,0,7,0,21.1,50.8,7,87.7,0,Marshawn Kneeland,9,255,9,11,0,95.8,108,2,5,53.4,98344,0,0,224
1,0,2022,1,8,100,NYG,18,05,3,3,6,358,12,2022,590,29.1,10,1,63.1,23,0,7,1,0,0,65.6,0,9,6,0,NYG,20,1,38,ED,0,10,0,27.6,69,10,25.2,0,Kayvon Thibodeaux,21,593,4,1,0,108.3,228,4,3,72,98444,0,0,588
0,0,2024,0,0,,NYJ,9,58,0,0,0,102,14,2024,231,78.5,0,0,78.7,5,0,0,9,1,0,72.1,0,0,0,0,NYJ,6,0,5,ED,0,,0,0,66.1,,87.2,0,Eric Watts,22,231,0,6,0,0,129,1,5,46.1,98459,0,0,215
0,0,2023,0,1,,ATL,12,96,3,0,1,152,17,2023,269,67.3,0,0,67.1,9,0,0,90,0,0,64,0,0,1,2,ATL,9,0,10,DI,0,,0,4.2,67.2,,63.2,0,Zach Harrison,2,272,0,138,0,0,120,1,11,61.4,98503,0,0,41
1,0,2024,0,2,0,SF,0,48,52,46,0,1,5,2024,0,57.1,0,0,76,0,0,23,0,0,0,57.5,0,0,0,0,SF,0,0,0,LB,0,,5,33.3,72.9,,72,0,Tatum Bethune,28,52,0,0,0,39.6,28,0,4,66,98532,0,0,0
8,0,2023,0,3,75,NO,15,58,118,105,0,12,9,2023,29,50.1,51,6,49.5,2,0,52,0,0,0,64.1,0,0,0,0,NO,7,0,2,LB,0,15,12,13,55.2,8.5,87.6,0,Anfernee Orji,20,147,41,0,0,91.1,83,4,5,47.6,98568,0,0,29
1,0,2024,0,0,100,KC,3,50,7,6,0,0,1,2024,0,76.2,3,1,65.7,0,0,4,0,0,0,54.7,0,0,0,0,KC,0,0,0,LB,0,3,1,0,60.3,3,67.5,0,Swayze Bozeman,16,7,2,0,0,79.2,3,0,0,,98634,0,0,0
27,0,2022,0,0,77.8,BUF,22,05,351,23,0,3,10,2022,8,88.7,266,21,61.4,1,0,229,0,0,1,78.6,322,0,4,0,BUF,10,0,1,CB,0,28,6,0,64.5,12.7,36.5,0,Kaiir Elam,4,359,63,0,2,120.1,127,2,6,76.6,98693,0,1,8
20,0,2023,0,17,55,CLV,45,43,562,539,1,44,13,2023,19,37.3,63,11,48.1,7,0,264,1,2,0,63.2,3,0,2,0,CLV,29,0,8,LB,0,16,11,20,51.9,5.7,21.4,0,Mohamoud Diabate,8,581,54,0,2,77.7,273,5,23,51.7,98780,9,1,16
3,0,2024,0,1,66.7,GB,2,59,17,13,0,0,3,2024,1,49.3,15,2,53.1,0,0,11,0,0,0,68.8,0,0,0,0,GB,0,0,0,LB,0,10,4,33.3,60.7,7.5,71.6,0,Ty'Ron Hopper,12,18,8,0,0,78.5,7,0,0,,98781,0,0,1
1,0,2023,0,0,0,MIN,0,20,24,4,0,5,7,2023,6,,0,0,63.6,0,0,17,0,0,0,61.8,0,1,0,0,MIN,0,0,1,S,0,,12,,63,,80.7,0,Jay Ward,18,30,0,0,1,39.6,8,0,0,54,98833,6,0,6
43,0,2022,0,9,67.4,NYG,40,28,661,75,0,4,14,2022,5,48.2,347,29,61.7,1,1,358,0,0,0,58.4,523,0,1,0,NYG,12,0,1,CB,0,36,62,15.5,62.2,12,85.7,0,Cor'Dale Flott,21,666,113,0,4,90,304,2,9,68.8,98834,1,1,5
1,0,2023,0,0,100,ARZ,1,26,11,8,0,0,1,2023,0,73.3,9,1,43.2,0,0,11,0,0,0,,0,0,0,0,ARZ,0,0,0,S,0,9,3,0,41.2,9,68.4,0,Jammie Robinson,1,11,11,0,0,104.2,0,0,0,,98836,0,0,0
19,0,2023,0,1,84.2,MIA,16,24,133,2,0,1,6,2023,0,78.4,174,16,30.1,0,0,103,0,0,0,70.9,126,0,4,0,MIA,3,1,0,CB,0,22,5,5.6,33.6,10.9,81.4,0,Cam Smith,17,133,38,0,0,122.4,29,0,1,60,98837,0,1,0
26,1,2024,0,2,73.1,LA,32,39,372,156,1,19,17,2024,10,78.1,162,19,61.6,1,4,275,0,0,0,52,0,1,4,0,LA,13,3,3,S,0,19,123,4.3,58.5,8.5,6.9,0,Jaylen McCollough,26,382,58,0,0,75,88,0,13,70.2,98845,92,2,10
22,0,2024,0,7,72.7,CAR,42,36,386,68,0,8,7,2024,17,74.5,200,16,58.6,1,1,206,0,0,0,66.9,2,0,1,0,CAR,9,0,1,S,0,39,110,11.9,60.1,12.5,39.7,0,Demani Richardson,5,403,78,0,0,96.8,189,1,10,51.1,98852,206,1,17
19,0,2023,0,8,73.7,CIN,41,27,455,218,0,21,15,2023,9,61.4,188,14,53,1,1,281,0,0,1,59,14,1,0,0,CIN,14,0,2,S,0,45,41,12.7,53.1,13.4,81.8,0,Jordan Battle,7,464,42,0,1,100.3,162,1,14,45.5,98857,181,1,9
20,0,2024,0,6,65,SEA,10,28,151,4,0,0,5,2024,0,26.9,205,13,35.6,0,0,99,0,0,0,27,141,0,1,0,SEA,1,0,0,CB,0,50,6,33.3,29.5,15.8,0,0,Nehemiah Pritchett,29,151,75,0,1,115.6,52,0,2,,98875,0,1,0
4,0,2023,0,0,75,SEA,4,30,49,9,0,1,6,2023,1,80.5,48,3,70.3,0,0,37,0,0,0,62.1,2,0,0,0,SEA,1,0,0,S,0,38,15,0,71.9,16,75,0,AJ Finley,29,50,20,0,0,114.6,12,0,0,59.1,98887,23,0,1
9,0,2024,0,4,55.6,JAX,6,24,101,7,0,0,6,2024,0,26.3,69,5,65,0,0,53,0,0,0,26.5,89,0,1,0,JAX,0,0,0,CB,0,27,5,33.3,50.6,13.8,78.9,0,Deantre Prince,15,101,30,0,1,117.4,48,0,2,,98888,0,1,0
36,0,2021,0,9,61.1,NYJ,33,26,389,29,0,0,11,2021,17,32.7,295,22,61.2,0,2,243,0,0,0,40.1,351,0,1,0,NYJ,7,1,0,CB,0,44,9,20.5,56,13.4,41.8,0,Brandin Echols,22,406,87,0,1,91.8,163,1,2,,98900,0,3,17
0,0,2023,0,1,,CHI,11,96,0,0,1,103,9,2023,228,62.9,0,0,59.3,8,0,1,10,19,0,42.1,0,1,0,0,CHI,8,0,10,DI,0,,0,5.6,45.5,,83.6,0,Zacch Pickens,6,228,0,199,0,0,124,0,6,57.6,98911,0,0,0
0,0,2022,0,0,,PIT,2,98,1,0,0,27,5,2022,50,71.6,0,0,61.8,1,0,2,0,0,0,73.8,0,1,0,0,PIT,0,0,2,ED,0,,1,0,68.3,,80.2,0,DeMarvin Leal,25,51,0,1,0,0,22,0,0,55.4,98919,0,0,49
0,0,2024,0,0,,LAC,1,92,0,0,0,8,5,2024,26,67.3,0,0,,0,0,0,9,0,0,37,0,0,0,0,LAC,0,0,0,DI,0,,0,0,34.5,,75.9,0,Justin Eboigbe,27,26,0,13,0,0,18,0,0,56.2,98925,0,0,4
2,0,2022,2,12,100,JAX,33,44,0,0,10,555,17,2022,911,44.1,15,2,60.9,40,0,16,28,0,1,69.2,0,6,5,0,JAX,35,0,56,ED,1,11,0,20,68.2,7.5,55.1,0,Travon Walker,15,911,20,7,0,97.9,340,3,15,65.2,98940,0,0,876
0,0,2024,0,0,,BUF,1,97,0,0,0,16,2,2024,36,68.7,0,0,,0,0,0,0,15,0,31,0,0,0,0,BUF,1,0,0,DI,0,,0,0,30.3,,78.1,0,Zion Logue,4,36,0,21,0,0,20,0,1,52.6,98944,0,0,0
0,0,2024,0,0,,ARZ,6,56,0,0,1,120,6,2024,184,74.7,0,0,,1,0,0,102,5,0,53.4,0,0,0,0,ARZ,5,0,2,DI,0,,0,0,48.4,,82.3,0,Darius Robinson,1,184,0,55,0,0,64,1,2,48.4,98946,0,0,22
3,0,2023,3,3,33.3,CLV,19,57,0,0,3,232,16,2023,469,61.1,12,1,58.4,21,0,10,21,1,0,86.1,0,5,0,0,CLV,17,0,29,ED,0,12,0,10,83.3,12,90.1,0,Isaiah McGuire,8,469,10,1,0,46.5,227,7,8,67.1,98948,0,0,446
61,0,2023,1,19,83.6,HST,83,39,913,812,1,58,17,2023,23,53.2,522,51,55.3,9,1,504,0,0,0,70.4,8,0,2,1,HST,40,0,10,LB,0,70,91,13.6,62.4,10.2,64.4,0,Henry To'oTo'o,13,936,395,0,1,117.3,374,8,38,59,98982,2,4,23
17,0,2022,0,3,82.4,HST,14,48,175,152,1,12,5,2022,5,39.1,204,14,39.4,1,0,96,0,0,0,53,1,0,1,0,HST,7,0,2,LB,0,67,22,12,39.1,14.6,1,0,Christian Harris,13,180,164,0,0,136.3,72,0,8,56,98996,0,1,5
17,0,2023,1,5,82.4,ARZ,17,44,120,106,0,24,12,2023,11,40.9,116,14,76.9,4,0,68,0,0,0,45.4,0,0,0,0,ARZ,8,0,4,LB,0,17,14,20,63,8.3,78.9,0,Owen Pappoe,1,131,64,0,2,95.1,39,0,3,48.2,99006,0,0,11
4,0,2023,2,6,100,PHI,30,03,18,0,11,425,20,2023,737,58.7,33,4,63.2,34,0,53,9,0,2,74,0,5,2,2,PHI,28,0,50,ED,0,15,18,12,73.9,8.3,69.2,0,Nolan Smith,24,755,10,0,0,140.6,277,2,14,68.3,99014,0,1,728
0,0,2022,0,3,,NYJ,3,11,0,0,0,46,2,2022,82,27.1,0,0,62.1,7,0,1,1,0,0,40.4,0,0,2,0,NYJ,3,0,7,ED,0,,0,37.5,41.7,,0,0,Jermaine Johnson,22,82,0,1,0,0,35,1,2,62.3,99015,0,0,80
51,0,2022,1,15,78.4,PHI,98,17,861,794,3,66,16,2022,19,63.8,529,40,62.4,8,1,489,1,0,2,82.5,6,3,1,0,PHI,60,0,14,LB,0,70,59,10.4,77.4,13.2,86.1,0,Nakobe Dean,24,880,303,0,2,114.8,325,8,31,82.5,99018,2,2,18
0,0,2023,0,0,,TB,0,10,1,0,0,0,1,2023,0,,0,0,60.7,0,0,1,0,0,0,,0,0,3,0,TB,0,0,0,WR,0,,0,,70.2,,60,0,Trey Palmer,30,1,0,0,0,0,0,0,0,,99248,0,0,0
0,0,2024,0,0,,WAS,0,40,1,0,0,1,1,2024,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,WAS,0,0,0,S,0,,0,,60,,60,0,Tyler Owens,32,1,0,0,0,0,0,0,0,60,99271,0,0,0
0,0,2024,1,2,,TEN,31,93,1,1,2,356,17,2024,698,69.7,0,0,66.1,19,0,12,25,83,0,75,0,2,2,0,TEN,24,0,23,DI,0,,0,3.7,76.1,,77.6,0,T'Vondre Sweat,31,699,0,590,0,0,331,3,21,64.7,99321,0,0,0
0,0,2024,0,0,,JAX,9,98,0,0,1,59,8,2024,151,73.8,0,0,59.8,1,0,1,0,29,0,63.3,0,1,1,1,JAX,5,0,3,DI,0,,0,0,62.7,,44.1,0,Jordan Jefferson,15,151,0,122,0,0,91,0,4,62.6,99325,0,0,0
29,0,2023,0,6,75.9,SF,28,53,376,333,0,16,15,2023,22,62.9,161,22,80,0,0,180,0,0,0,51.2,1,0,0,0,SF,14,0,0,LB,0,28,41,13.3,66.4,7.3,79.5,0,Dee Winters,28,398,120,0,3,88.4,202,0,11,48.2,99376,0,0,22
0,0,2024,0,0,,TEN,1,47,0,0,0,3,1,2024,12,69.6,0,0,,0,0,0,0,0,0,66.5,0,1,0,0,TEN,1,0,1,ED,0,,0,0,80.3,,74.7,0,Khalid Duke,31,12,0,0,0,0,9,0,0,77.5,99387,0,0,12
75,0,2024,3,9,69.3,TB,49,23,654,60,0,59,14,2024,18,60.1,458,52,70,5,2,448,0,0,0,90.3,1,2,4,0,TB,23,2,7,CB,0,40,589,13.6,72,8.8,28.3,0,Tykee Smith,30,672,237,0,4,92,165,4,8,53.8,99500,4,4,18
0,0,2023,0,0,,HST,0,14,1,0,0,0,1,2023,0,,0,0,,0,0,0,0,0,0,60,0,0,0,0,HST,0,0,0,WR,0,,0,,60.1,,60,1,Jared Wayne,13,1,0,0,0,0,1,0,0,,99691,0,0,0
60,0,2023,1,9,58.3,ARZ,45,21,778,212,0,10,16,2023,0,58.9,343,35,83.7,3,2,514,0,0,0,65.1,11,0,1,0,ARZ,13,0,3,CB,0,44,547,14.1,82,9.8,84.4,0,Garrett Williams,1,778,201,0,6,71.7,254,0,10,64,99723,8,2,0
81,0,2024,0,12,67.9,TEN,50,29,901,88,0,5,17,2024,10,51.9,663,55,55.9,2,1,508,0,0,1,77.7,703,0,9,0,TEN,21,1,2,CB,0,57,109,14.6,59.4,12.1,43.2,0,Jarvis Brownlee Jr.,31,911,284,0,6,104.1,398,7,20,41.7,99734,1,4,10
17,0,2022,0,1,76.5,DAL,12,25,116,13,0,0,5,2022,2,75.7,232,13,28.7,0,0,62,0,0,0,79.5,94,0,2,0,DAL,4,0,0,CB,0,49,9,6.3,35.6,17.8,79.5,0,Andrew Booth Jr.,9,118,77,0,1,157.1,56,0,3,,99744,0,2,2
7,0,2023,0,4,100,TB,13,08,99,88,1,17,4,2023,6,33.2,53,7,74.3,0,0,64,0,0,0,54.1,0,0,1,0,TB,7,0,1,LB,0,11,9,19,67.3,7.6,78.7,0,SirVocea Dennis,30,105,41,0,0,98.2,24,0,4,51.2,99767,1,0,6
0,0,2024,0,1,,ATL,5,98,0,0,0,103,8,2024,147,55.6,0,0,60.6,5,0,1,39,2,0,56.7,0,1,0,0,ATL,4,0,6,DI,0,,0,9.1,56.2,,81.5,0,Ruke Orhorhoro,2,147,0,95,0,0,43,1,5,55,99768,0,0,11
70,0,2024,1,8,62.9,SF,48,00,672,49,0,0,16,2024,3,59.7,493,44,74.3,0,1,389,0,0,0,46.9,588,0,3,0,SF,11,1,0,CB,0,29,33,12.3,69.2,11.2,58.1,0,Renardo Green,28,675,164,0,9,92.1,286,1,9,,99773,0,3,3
0,0,2022,0,0,,CAR,2,38,1,0,1,41,5,2022,56,74.2,0,0,65.6,2,0,4,9,0,0,56.9,0,0,0,0,CAR,1,0,3,ED,0,,1,0,58.4,,78.7,0,Amare Barno,5,57,0,0,0,0,12,0,1,56.4,99780,0,0,47
1,0,2023,1,7,0,TB,18,94,24,24,8,409,13,2023,571,29.7,0,0,71.1,22,0,7,247,6,1,32.2,0,10,5,0,TB,21,0,40,DI,0,,0,25,46,,24.8,0,Calijah Kancey,30,595,0,255,0,39.6,179,6,3,61.6,99822,0,0,63
2,0,2023,0,0,50,LV,1,36,14,3,0,1,1,2023,0,74.9,7,1,46.6,0,0,8,0,0,0,62.3,1,0,1,0,LV,0,0,0,CB,0,7,9,0,49.4,7,70.4,0,Kyu Blu Kelly,23,14,9,0,0,58.3,5,0,1,58.7,100375,1,0,0
0,0,2024,0,1,,ATL,3,54,0,0,0,8,2,2024,19,29.2,0,0,,0,0,0,7,0,0,66.4,0,0,0,0,ATL,1,0,0,DI,0,,0,25,63,,74.8,0,Brandon Dorlus,2,19,0,10,0,0,11,0,0,53.2,100452,0,0,2
1,0,2024,3,9,100,IND,19,97,12,12,4,375,17,2024,606,29.8,27,1,49.9,25,0,8,6,0,1,63.4,0,9,1,1,IND,17,0,38,ED,0,27,0,25.7,72.1,27,81.3,0,Laiatu Latu,14,618,17,1,0,118.8,235,2,7,72.1,100551,0,0,599
0,0,2024,0,0,,SF,0,19,3,0,0,0,3,2024,0,,0,0,,0,0,0,0,0,0,60,0,0,2,0,SF,0,0,0,WR,0,,0,,60.7,,60,0,Jacob Cowing,28,3,0,0,0,0,3,0,0,,100894,0,0,0
