targets,yards_per_coverage_snap,draft_season,missed_tackles,catch_rate,team_name,tackles,coverage_percent,jersey_number,dropped_ints,player_game_count,eligible_season,grades_tackle,yards,receptions,forced_incompletion_rate,grades_coverage_defense,interceptions,snap_counts_coverage,grades_run_defense,snap_counts_pass_play,penalties,forced_incompletes,team,coverage_snaps_per_target,stops,declined_penalties,position,longest,missed_tackle_rate,grades_defense,yards_per_reception,grades_defense_penalty,player,franchise_id,yards_after_catch,avg_depth_of_target,pass_break_ups,qb_rating_against,coverage_snaps_per_reception,assists,grades_pass_rush_defense,player_id,touchdowns
1,0.1,2017,0,100,MIA,5,37,51,0,9,2017,65.6,7,1,0,57,0,61,57,165,1,0,MIA,55,1,0,ED,7,0,53,7,59.5,Tyus Bowser,17,12,-5,0,95.8,55,3,51.6,11802,0
1,0.5,2017,3,100,CHI,2,3,95,0,17,2017,35.8,6,1,0,67,0,13,62.3,428,2,0,CHI,12,5,1,ED,6,37.5,64.7,6,73.2,DeMarcus Walker,6,7,-1,0,91.7,12,3,61.3,11806,0
11,0.9,2017,3,81.8,TEN,10,94.5,42,0,8,2017,54.4,104,9,9.1,59,0,121,29.6,128,0,1,TEN,10.5,1,0,LB,20,16.7,38.8,11.6,82.2,Raekwon McMillan,31,39,5.9,0,106.1,12.8,5,50.6,11809,0
0,0,2017,0,,CLV,2,2.2,94,0,16,2017,28.9,0,0,,60.9,0,7,64.2,323,1,0,CLV,,6,0,DI,,0,67.4,,76.1,Dalvin Tomlinson,8,0,,0,0,,1,64.8,11810,0
0,0,2017,0,,DEN,0,75,42,0,2,2017,78.3,0,0,,64.4,0,3,68.7,4,0,0,DEN,,0,0,LB,,0,73,,72.4,Zach Cunningham,10,0,,0,0,,1,58.8,11812,0
25,0.9,2017,1,56,TEN,11,100,13,0,8,2017,68.3,172,14,4,58.4,1,194,80.4,194,1,1,TEN,7.4,2,0,CB,38,7.1,64.4,12.3,84,Chidobe Awuzie,31,32,10.4,1,74.1,13.1,2,,11815,1
52,1.2,2017,4,69.2,LA,25,99.5,04,0,15,2017,55.4,435,36,13.5,62.6,1,381,62.2,383,5,7,LA,6.8,7,3,CB,53,13.3,65.6,12.1,54.3,Ahkello Witherspoon,26,137,11.8,6,99.4,9.8,1,96.5,11821,2
0,0,2017,1,,BUF,1,2.8,94,0,14,2017,25.1,0,0,,71.4,0,7,53.1,253,3,0,BUF,,2,0,ED,,33.3,56.3,,38.3,Dawuane Smoot,4,0,,0,0,,1,60.4,11823,0
4,1.2,2017,1,75,MIA,2,71,45,0,5,2017,51,26,3,0,48.6,0,22,50.7,31,0,0,MIA,5.5,2,0,LB,20,25,42.9,8.7,74,Duke Riley,17,24,3.3,0,131.3,7.3,1,49.6,11830,1
55,1,2017,3,74.5,DET,35,86.3,34,2,11,2017,70.9,360,41,9.1,72.1,0,398,58.1,461,2,5,DET,6.6,18,0,LB,33,6.8,66.9,8.8,60.4,Alex Anzalone,11,206,4.3,4,97.5,8.9,6,58.2,11831,1
10,0.9,2017,0,70,MIN,5,100,23,0,4,2017,80.4,67,7,10,60.5,0,83,77.3,83,2,1,MIN,7.6,1,0,CB,16,0,63.2,9.6,82.5,Fabian Moreau,18,18,11.6,0,127.9,10.9,0,,11836,2
55,1,2017,2,54.5,MIN,34,100,01,1,18,2017,82.1,418,30,7.3,61.6,2,451,71.7,451,2,4,MIN,7.8,9,1,CB,49,5,63.7,13.9,86.5,Shaquill Griffin,18,97,13,2,76.2,14.3,4,,11845,2
68,1,2017,7,70.6,DAL,37,96,02,1,16,2017,61.4,488,48,10.3,79,1,526,45,548,4,7,DAL,7.2,20,1,CB,86,12.5,71.7,10.2,86.4,Jourdan Lewis,9,315,7.1,5,99.4,10.2,12,54.9,11846,3
6,0.7,2017,1,66.7,LA,4,100,43,0,3,2017,62.5,30,4,16.7,90.4,1,42,68.8,42,0,1,LA,6.8,1,0,S,18,16.7,91.9,7.5,80.9,John Johnson III,26,12,13.3,1,38.9,10.3,1,,11847,0
27,0.8,2017,3,63,PIT,9,91.6,20,0,10,2017,47.2,136,17,7.4,45,0,186,65.9,203,1,2,PIT,6.5,3,1,CB,25,20,49.5,8,82.5,Cameron Sutton,25,73,9.4,1,115.1,10.4,3,65,11850,4
62,1,2017,5,72.6,BUF,39,99,31,1,18,2017,68.6,569,45,6.5,51.6,0,593,63.2,599,10,4,BUF,9.1,6,4,CB,67,10,53.9,12.6,69.2,Rasul Douglas,4,217,10.3,3,116.9,12.5,6,52.3,11854,3
4,0.9,2017,7,100,CIN,6,6.5,91,0,17,2017,43.9,29,4,0,59.5,0,36,65.9,550,4,0,CIN,8.5,20,0,ED,11,50,88.1,7.3,56,Trey Hendrickson,7,17,3,0,96.9,8.5,1,90.4,11858,0
23,0.9,2017,4,69.6,LAC,17,99,49,2,12,2017,61.5,250,16,4.3,50.1,0,288,69.4,291,1,1,LAC,11.9,2,0,S,52,16.7,52,15.6,32.9,Eddie Jackson,27,44,14.7,1,144.9,17.1,3,55.4,11867,3
32,1,2017,6,87.5,SEA,26,92.1,02,0,13,2017,44.4,295,28,0,58,0,313,42.8,340,1,0,SEA,9.3,12,1,S,30,16.7,52.5,10.5,82,Rayshawn Jenkins,29,179,5.8,0,115.5,10.6,4,51.4,11868,1
1,0.1,2017,3,100,DAL,0,4.3,55,0,15,2017,56.6,1,1,0,59.5,0,13,58.8,305,5,0,DAL,11,4,3,ED,1,100,59.7,1,20.5,Carl Lawson,9,2,-1,0,79.2,11,0,64.8,11871,0
0,0,2017,0,,BUF,0,50,13,0,2,2017,,0,0,,60,0,1,,2,3,0,BUF,,0,0,WR,,,60,,63,Mack Hollins,4,0,,0,0,,0,60,11873,0
13,1.4,2017,3,100,DET,10,81.8,42,0,11,2017,42.7,136,13,0,67.4,0,108,46.4,132,1,0,DET,7.6,4,0,LB,40,20,57.5,10.5,5.1,Jalen Reeves-Maybin,11,75,4.7,0,135.9,7.6,2,48.4,11879,1
0,0,2017,2,,IND,4,0.3,90,0,17,2017,52.9,0,0,,60.8,0,1,78.7,336,2,0,IND,,6,0,DI,,28.6,76.9,,66.8,Grover Stewart,14,0,,0,0,,1,63.4,11899,0
12,0.8,2017,0,75,PIT,18,100,23,1,16,2017,82.4,162,9,8.3,56.4,1,212,73.6,212,0,1,PIT,16.9,4,0,S,49,0,60.8,18,82.5,Damontae Kazee,25,54,11.7,1,109.7,22.6,2,,11904,1
6,2.8,2017,0,83.3,BLT,1,94.1,35,0,2,2017,78.9,39,5,0,54,0,16,60,17,1,0,BLT,2.3,0,0,CB,23,0,53.8,7.8,72.7,Desmond King II,3,22,8.7,0,133.3,2.8,1,60,11906,1
32,1.1,2017,7,84.4,MIA,26,89.1,06,0,11,2017,59.1,293,27,0,39.1,1,293,69.5,329,0,0,MIA,8.7,3,0,LB,27,16.3,48,10.9,83.8,Anthony Walker Jr.,17,209,4,0,102.2,10.3,10,44.2,11916,1
15,1.2,2017,5,86.7,BUF,11,84.7,58,0,7,2017,29.7,167,13,0,45.1,0,150,59.6,177,1,0,BUF,9.6,5,0,LB,31,29.4,53.3,12.8,32,Matt Milano,4,124,3.7,0,113.1,11.1,1,76.9,11918,0
20,0.3,2017,3,60,NYJ,23,97.5,36,0,12,2017,63.9,113,12,5,45.1,0,389,70.5,399,4,1,NYJ,17.5,7,1,S,26,9.4,50.8,9.4,4.5,Chuck Clark,22,51,8.6,1,115.2,29.2,6,60,11941,4
47,0.5,2017,3,68.1,CAR,51,99.4,25,0,17,2017,72.3,295,32,6.4,55.4,3,636,59.7,640,4,3,CAR,12.6,11,0,S,52,4.8,57,9.2,69.1,Xavier Woods,5,92,9.3,1,93.8,18.6,8,53.5,11946,5
1,0,2017,1,0,DET,1,4,69,0,10,2017,55.3,0,0,100,80.7,0,8,54.7,198,2,1,DET,7,4,0,ED,,50,60.7,,50.4,Al-Quadin Muhammad,11,0,4,1,39.6,,0,59.8,11951,0
3,9.2,2017,3,100,DEN,4,2.2,93,0,18,2017,40.5,55,3,0,49.3,0,6,64.6,275,1,0,DEN,2,3,0,DI,34,42.9,67.3,18.3,74.7,D.J. Jones,10,50,1.7,0,158.3,2,0,70.6,11953,1
0,0,2017,1,,JAX,4,0.9,99,0,15,2017,64.5,0,0,,66.8,0,2,66.2,218,0,0,JAX,,6,0,DI,,20,63,,86.2,Jeremiah Ledbetter,15,0,,0,0,,0,49.5,11960,0
0,0,2017,2,,DET,0,0.7,95,0,12,2017,28.2,0,0,,59.5,0,1,47.9,135,3,0,DET,,1,0,DI,,66.7,43.5,,13.2,Patrick O'Connor,11,0,,0,0,,1,55.3,12005,0
15,2.1,2017,3,73.3,WAS,6,100,24,0,9,2017,28.3,154,11,6.7,40.8,0,82,55.2,82,2,1,WAS,5,3,0,CB,28,33.3,43.3,14,79.4,Michael Davis,32,61,11.7,0,106,6.8,0,,12040,0
0,0,2017,1,,LV,11,5.6,69,0,17,2017,33.1,0,0,,70.5,0,31,48.3,551,3,0,LV,,11,1,DI,,7.7,56.9,,60.8,Adam Butler,23,0,,0,0,,1,60.1,12214,0
8,0.7,2017,0,62.5,BLT,3,90.6,10,0,3,2017,45,31,5,0,50.1,0,48,40.6,53,0,0,BLT,5.8,1,0,CB,17,0,45.8,6.2,77,Arthur Maulet,3,19,12.3,0,109.9,9.2,3,51.5,12224,1
5,0.4,2019,2,80,NE,3,81.7,16,0,11,2019,44,30,4,0,65.5,0,67,59.5,82,0,0,NE,13.4,2,0,LB,12,25,63,7.5,83.2,Sione Takitaki,19,31,-0.6,0,131.3,16.8,3,55.9,12666,1
0,0,2019,1,,NYJ,1,81.8,52,0,4,2015,54.2,0,0,,62,0,18,68.6,22,0,0,NYJ,,0,0,LB,,33.3,67.7,,75.2,Sam Eguavoen,22,0,,0,0,,1,53.5,15301,0
0,0,2018,1,,NO,1,1,93,0,16,2018,52.1,0,0,,59.2,0,3,32.6,314,3,0,NO,,3,1,DI,,33.3,43.4,,48.1,Nathan Shepherd,20,0,,0,0,,1,66.9,24614,0
50,1,2018,4,84,JAX,40,95.1,23,0,13,2018,64.6,400,42,12,69.5,1,448,62.8,471,4,6,JAX,8.3,18,1,LB,64,7.8,68.5,9.5,64.6,Foyesade Oluokun,15,260,3.4,5,98.3,9.9,7,74.1,24904,1
27,1.3,2018,1,70.4,DEN,21,99.6,39,0,13,2018,79.4,281,19,3.7,64.3,0,237,79.3,238,1,1,DEN,8.2,5,1,CB,70,4,66.9,14.8,84.5,Levi Wallace,10,125,10.6,1,128.8,11.7,3,58.5,25445,2
8,0.9,2020,1,87.5,NE,6,18.3,33,0,16,2020,67,70,7,0,54.1,0,78,73,426,2,0,NE,9.4,4,0,ED,14,11.1,66.9,10,70.6,Anfernee Jennings,19,45,3.6,0,103.1,10.7,2,59.2,25449,0
52,1,2019,11,71.2,ARZ,29,99.8,23,0,15,2019,29.3,390,37,7.7,53.1,3,418,70,419,9,4,ARZ,7.7,8,2,CB,30,23.4,56.5,10.5,52.9,Sean Murphy-Bunting,1,119,11.2,3,81.4,10.8,7,59,25891,2
2,0.7,2019,0,100,WAS,1,4.9,99,0,17,2019,46.9,8,2,0,57.3,0,11,55,223,5,0,WAS,5.5,3,2,ED,11,0,51.7,4,23.6,Clelin Ferrell,32,10,-1,0,83.3,5.5,1,58.8,25955,0
0,0,2019,2,,NYG,2,0.6,97,0,12,2019,47.9,0,0,,58.5,0,2,83.8,334,1,0,NYG,,10,0,DI,,50,89.9,,88.6,Dexter Lawrence,21,0,,0,0,,0,81.4,25991,0
1,2.9,2019,1,100,LV,5,1.9,98,0,12,2019,48.7,26,1,0,66.1,0,9,73.5,471,6,0,LV,9,11,2,ED,26,14.3,74.3,26,46.9,Maxx Crosby,23,14,12,0,118.8,9,1,70.1,26316,0
2,2.3,2022,0,50,PIT,0,5.8,49,0,9,2022,69.2,9,1,0,46,0,4,53.5,69,0,0,PIT,2,0,0,ED,9,,44.2,9,81.8,Jeremiah Moon,25,4,1.5,0,62.5,4,0,46.5,26453,0
60,0.9,2018,4,58.3,NYJ,36,99,04,0,14,2018,64.3,431,35,18.3,70.1,0,501,71.8,506,11,11,NYJ,7.6,13,2,CB,50,10,70.7,12.3,42,D.J. Reed,22,123,12.5,7,91.7,13.1,0,71.8,26940,2
36,0.8,2020,4,50,PHI,24,100,34,0,17,2020,51.3,200,18,19.4,70.5,0,276,83.4,276,1,7,PHI,7.2,9,0,CB,48,13.3,73.2,11.1,84.5,Isaiah Rodgers,24,79,12.1,6,85.4,14.3,2,,27069,2
1,0.1,2020,2,100,PHI,0,5.1,00,0,14,2020,64,1,1,0,51.8,0,10,60.3,197,0,0,PHI,8,2,0,ED,1,100,69.8,1,86.8,Bryce Huff,24,5,-4,0,79.2,8,0,69.9,27128,0
8,1.1,2018,0,50,MIA,3,94.3,33,0,8,2018,43.2,30,4,25,60.1,0,33,41.8,35,1,2,MIA,3.5,1,0,CB,21,0,53.9,7.5,78.7,Siran Neal,17,19,6.3,2,59.4,7,0,56.9,27130,0
0,0,2019,2,,CHI,3,2.7,98,0,16,2019,61.2,0,0,,49.9,0,10,65.5,369,5,0,CHI,,6,1,ED,,40,65.7,,39.2,Montez Sweat,6,0,,0,0,,0,67.6,27271,0
19,1,2019,0,84.2,CLV,19,87.1,30,0,16,2019,80.6,186,16,15.8,57.9,0,195,86.4,224,0,3,CLV,9.8,7,0,LB,33,0,79.2,11.6,81.6,Devin Bush,8,124,3.7,3,107.5,11.6,3,77.5,27375,0
0,0,2019,0,,IND,0,100,34,0,1,2019,,0,0,,42,0,7,60,7,2,0,IND,,0,0,CB,,,29.9,,0,David Long Jr.,14,0,,0,0,,0,,27377,0
11,2.5,2020,1,90.9,KC,9,25.3,55,0,13,2020,54.6,109,10,0,29.5,0,46,70.2,182,3,0,KC,3.9,6,1,ED,26,8.3,54.9,10.9,30,Joshua Uche,16,95,1.8,0,108,4.3,2,68.7,27379,0
11,1,2019,2,81.8,HST,9,100,37,0,4,2019,29.9,108,9,18.2,66.6,0,111,56.5,111,0,2,HST,9.5,2,0,CB,23,18.2,65.6,12,89.1,D'Angelo Ross,13,35,10,1,107.6,11.6,0,,27732,0
9,2.7,2020,0,44.4,DET,4,100,30,0,6,2020,62.9,125,4,11.1,46.8,0,49,54.6,49,0,1,DET,5.1,0,0,CB,64,0,47.7,31.3,77.9,Khalil Dorsey,11,40,22.4,1,91.2,11.5,1,,27819,0
0,0,2019,1,,NYG,0,2.1,96,0,5,2019,29.2,0,0,,60,0,1,46.9,47,0,0,NYG,,0,0,DI,,100,58.8,,79.7,Armon Watts,21,0,,0,0,,0,71.5,27844,0
0,0,2020,2,,JAX,6,0.6,52,0,17,2020,53.5,0,0,,66.7,0,2,54.2,351,0,0,JAX,,4,0,DI,,22.2,54.5,,88,DaVon Hamilton,15,0,,0,0,,1,50.6,28072,0
3,2,2019,2,66.7,SEA,2,3.1,55,0,17,2019,54.6,24,2,0,37.7,0,12,45.5,386,3,0,SEA,4,4,0,ED,12,40,54.3,12,53.9,Dre'Mont Jones,29,16,2.7,0,91,6,1,66,28075,0
19,1.6,2020,7,84.2,BLT,13,76.5,40,0,17,2020,41.4,261,16,0,29.9,0,169,69.7,221,0,0,BLT,8.5,4,0,LB,70,31.8,51.6,16.3,86.2,Malik Harrison,3,217,3.5,0,153.8,10.1,2,62.6,28081,2
38,0.9,2018,4,71.1,TEN,23,87.6,17,0,10,2018,55,253,27,10.5,60.7,0,289,65.7,330,3,4,TEN,7.3,8,1,LB,29,13.3,61,9.4,24.4,Jerome Baker,31,189,4.6,2,89,10.2,3,54.9,28091,0
1,0,2018,0,0,DEN,0,100,01,0,4,2018,,0,0,0,36.9,0,11,61.5,11,0,0,DEN,10,0,0,CB,,,41.8,,81.1,Tremon Smith,10,0,7,0,39.6,,0,,28196,0
24,1.4,2020,2,95.8,LAC,19,91.3,43,0,15,2020,67.9,235,23,4.2,53.5,0,190,77.3,208,0,1,LAC,7.1,8,0,LB,37,9.5,65.6,10.2,81.2,Troy Dye,27,92,6.2,1,107.5,7.4,0,56.7,28251,0
2,0,2022,0,0,NE,0,78.6,41,0,7,2022,79.5,0,0,0,57.2,0,33,61.2,42,0,0,NE,16.5,2,0,S,,0,67.2,,78.7,Brenden Schooler,19,0,27.5,0,39.6,,2,82.3,28253,0
0,0,2020,0,,DET,1,1.9,66,0,8,2020,45.8,0,0,,59.3,0,1,56.2,54,0,0,DET,,1,0,DI,,0,59.3,,80,Myles Adams,11,0,,0,0,,0,61.5,28430,0
68,0.9,2018,1,70.6,PIT,47,94.8,25,0,16,2018,90.6,453,48,7.4,63.3,1,515,83.9,543,2,5,PIT,7,15,1,S,26,1.8,71.1,9.4,65.1,DeShon Elliott,25,196,7.1,5,97.2,9.9,9,63.7,28854,3
82,1.1,2022,8,65.9,LV,44,99.4,18,0,17,2022,39.1,679,54,13.4,52.9,3,647,58.6,651,7,11,LV,7.4,15,3,CB,62,14.5,53.9,12.6,45.5,Jack Jones,23,295,10.1,10,115.8,11.2,3,80.2,29050,10
27,1.6,2019,4,88.9,DET,18,84.5,43,0,10,2019,27.1,259,24,0,41.3,0,169,41.8,200,0,0,DET,5.9,4,0,LB,37,15.4,38.6,10.8,83,David Long Jr.,11,142,5.1,0,119,6.6,4,60.6,29367,1
79,1.2,2019,12,78.5,CIN,52,89.8,57,1,17,2019,47.6,659,62,3.8,53.4,2,578,70.1,644,2,3,CIN,7,25,1,LB,43,15.2,60.6,10.6,70.7,Germaine Pratt,7,460,4.3,3,103.5,8.9,15,54.5,29407,3
12,0.8,2018,2,83.3,BLT,7,91.2,49,0,10,2018,66.6,86,10,8.3,66.4,0,125,58.6,137,0,1,BLT,9.2,3,0,LB,14,14.3,65.5,8.6,82.1,Chris Board,3,44,3.9,1,96.5,11,5,63.2,29456,0
33,0.6,2020,8,87.9,CIN,36,83.2,55,0,11,2020,66,219,29,3,57,0,371,90,446,0,1,CIN,10.6,13,0,LB,18,14.3,72.4,7.6,85.8,Logan Wilson,7,152,3.3,1,114.5,12,12,55.8,29623,2
10,1.4,2019,0,80,NYG,5,92.6,47,0,3,2019,73.9,68,8,10,46.6,0,50,78.3,54,0,1,NYG,4.7,1,0,LB,19,0,64,8.5,81.9,Ty Summers,21,64,0.7,1,95,5.9,2,53.1,30242,0
24,1,2019,8,83.3,MIN,26,32.7,43,0,18,2019,46.4,204,20,0,81,2,212,61.5,648,2,0,MIN,8.3,26,2,ED,40,19.5,71.4,10.2,73.1,Andrew Van Ginkel,18,80,6.6,0,106.9,10,7,64.7,30267,3
72,1.5,2019,8,88.9,CHI,47,88.1,53,0,17,2019,74.9,739,64,1.4,56.9,1,517,60.5,587,0,1,CHI,6.8,22,0,LB,69,11.6,60.7,11.5,85.8,T.J. Edwards,6,480,4.9,1,112.9,7.7,14,67.5,30737,2
7,1.3,2018,1,42.9,SF,6,100,30,0,4,2018,57,120,3,71.4,66.7,0,96,69.8,96,0,5,SF,13.1,0,0,S,97,12.5,70.5,40,79.5,George Odum,28,63,24.6,4,129.5,30.7,1,,31342,1
1,1.2,2019,0,100,NO,3,2.1,50,1,13,2019,58.3,6,1,0,65.7,1,5,49.2,233,1,0,NO,5,3,0,DI,6,0,54.7,6,70.9,Khalen Saunders,20,2,4,0,52.1,5,3,60.6,31534,0
27,1.2,2020,7,70.4,CAR,13,94.3,23,0,9,2020,27.1,204,19,7.4,36.4,0,181,38.4,192,1,2,CAR,6.4,3,0,CB,23,35,33.8,10.7,81,Dane Jackson,5,106,6.6,1,129.2,9.1,0,40.8,32989,3
3,1.4,2020,0,100,CAR,0,17.3,45,0,10,2020,63.2,24,3,0,36.1,0,18,56.1,104,0,0,CAR,5.7,0,0,ED,15,,49.1,8,82.9,Cam Gill,5,9,5,0,100,5.7,0,51.2,33560,0
58,1,2018,8,67.2,ATL,40,99.1,21,1,15,2018,46.2,405,39,10.3,71.4,0,451,68.2,455,1,6,ATL,7.3,12,0,CB,49,15.1,71.9,10.4,86.3,Mike Hughes,2,145,11.4,4,98.7,10.9,5,52.4,34057,2
12,1,2019,1,50,NYJ,3,98.4,27,0,3,2019,62.6,56,6,0,39.3,0,62,79.9,63,0,0,NYJ,4.8,1,0,CB,19,25,46.7,9.3,79.3,Kendall Sheffield,22,26,8.7,0,91,9.5,0,59.5,34105,1
5,4.7,2019,2,60,HST,0,100,17,0,2,2019,24.3,112,3,0,29.5,0,26,52.5,26,0,0,HST,4.8,0,0,CB,49,100,30.7,37.3,75.9,Kris Boyd,13,17,26.6,0,143.8,8,0,,34222,1
38,0.8,2019,3,63.2,JAX,19,98.9,06,0,13,2019,61.1,326,24,13.2,41.5,1,452,62,457,1,5,JAX,11.1,5,0,S,32,13.6,46.9,13.6,83.6,Darnell Savage,15,117,12.5,3,114.6,17.6,0,51.8,34247,4
1,0,2021,0,0,GB,1,98.7,39,1,5,2021,65.6,0,0,100,75.6,1,75,73,76,0,1,GB,73,0,0,S,,0,80.8,,80.7,Zayne Anderson,12,0,17,1,0,,1,59.2,34622,0
89,0.8,2020,11,76.4,PHI,73,86.7,53,0,20,2020,61.2,510,68,3.4,90.9,3,695,79.4,802,2,3,PHI,7.3,35,0,LB,34,11.3,90.1,7.5,58.7,Zack Baun,24,365,4,3,79.3,9.6,13,74.4,34632,1
5,0.5,2019,3,60,NO,4,93.8,24,0,3,2019,28.9,29,3,20,45.1,1,61,46.1,65,1,1,NO,11.4,1,0,S,13,37.5,35.1,9.7,0,Johnathan Abram,20,15,8.2,0,76.3,19,1,40.4,34646,1
47,1.3,2020,8,80.9,CIN,28,85.3,59,0,17,2020,50.2,363,38,4.3,57.5,1,290,60.6,340,3,2,CIN,6,7,1,LB,29,17.8,59,9.6,53.4,Akeem Davis-Gaither,7,245,4.5,2,97.1,7.4,9,63.5,34788,1
63,1,2019,5,65.1,TB,48,99.6,35,1,13,2019,67.9,497,41,12.7,75.4,1,516,69.3,518,4,8,TB,7.7,14,2,CB,50,8.6,75.7,12.1,88,Jamel Dean,30,119,12.1,6,82.6,11.8,5,55.8,34918,0
19,1.3,2023,2,68.4,DAL,15,100,31,0,3,2020,70.2,131,13,15.8,47.9,0,103,58,103,1,3,DAL,5.2,3,0,CB,26,11.1,49.9,10.1,80.5,Josh Butler,9,37,12.2,2,87.8,7.6,1,63.6,35097,0
2,3.2,2020,1,100,SEA,0,16.7,50,0,5,2020,21.5,16,2,0,29.1,0,5,57.1,30,1,0,SEA,2.5,0,0,ED,9,100,33.1,8,0,Trevis Gipson,29,13,1.5,0,139.6,2.5,0,53.5,35241,1
55,1,2019,7,80,MIN,50,72.5,51,1,15,2019,71.7,442,44,7.3,62.1,0,465,76.3,641,2,4,MIN,8.1,23,0,LB,27,10.3,72,10,46.2,Blake Cashman,18,267,5.1,4,100.2,10.1,11,72,35413,0
1,1.2,2020,0,100,CHI,3,6.3,52,0,16,2020,64.2,18,1,0,53.1,0,15,48.9,240,3,0,CHI,15,6,0,ED,18,0,59.1,18,37.9,Darrell Taylor,6,7,11,0,118.8,15,0,70.5,36001,0
8,0.8,2019,1,50,MIA,5,34.6,56,0,16,2019,58,35,4,12.5,49,0,44,69,127,1,1,MIA,5.4,2,0,ED,16,16.7,64.8,8.8,59.6,Quinton Bell,17,40,3.4,1,101.6,10.8,0,65.9,37468,1
19,0.9,2019,1,73.7,LA,16,89.9,51,0,6,2019,62,149,14,5.3,55.9,0,170,61.7,189,0,1,LA,8.4,5,0,LB,27,4,57.9,10.6,80.8,Troy Reeder,26,124,3.5,1,96.2,11.4,8,50.2,38268,0
45,0.6,2021,4,64.4,MIN,47,98.9,24,1,18,2021,72.5,395,29,15.6,58.6,3,724,67.8,732,0,7,MIN,15.3,9,0,S,35,6.5,61.6,13.6,91,Camryn Bynum,18,159,11.9,5,94.2,23.8,11,50.7,38408,4
0,0,2022,0,,MIA,0,18.2,53,0,2,2022,,0,0,,62,0,2,60,11,0,0,MIA,,0,0,ED,,,55.6,,73.5,Cameron Goode,17,0,,0,0,,0,52.2,38410,0
0,0,2020,0,,BUF,1,0.8,99,0,14,2020,53.3,0,0,,71.5,0,1,47.2,119,0,0,BUF,,2,0,ED,,0,51.1,,87.4,Casey Toohill,4,0,,0,0,,1,53,38472,0
0,0,2018,1,,CLV,0,2.7,90,0,8,2018,63,0,0,,55.4,0,2,50.8,73,1,0,CLV,,1,0,DI,,100,45.3,,45.6,Maurice Hurst,8,0,,0,0,,0,53.7,38563,0
35,1,2017,7,82.9,GB,28,89.7,45,0,17,2017,51.8,277,29,2.9,59.1,1,279,64.7,311,0,1,GB,7.7,11,0,LB,28,17.9,64.3,9.6,85.9,Eric Wilson,12,141,5.6,1,106.8,9.2,4,71,38587,2
1,0.8,2019,0,100,JAX,1,88.9,43,0,2,2019,75.9,6,1,0,50.6,0,8,77.2,9,0,0,JAX,8,0,0,LB,6,0,73.7,6,71.4,Joe Giles-Harris,15,4,2,0,91.7,8,0,60,39382,0
3,2.3,2020,3,66.7,KC,3,2.8,98,0,20,2020,28.9,30,2,0,47.3,0,15,48.3,529,1,0,KC,4.3,9,0,DI,18,50,60.8,15,78.9,Tershawn Wharton,16,29,1.3,0,99.3,6.5,0,71.9,40292,0
3,0.2,2021,1,66.7,NYJ,5,79,55,0,12,2021,71.2,11,2,0,76.7,0,49,62.1,62,0,0,NYJ,15,0,0,LB,6,14.3,72.7,5.5,75.9,Chazz Surratt,22,2,3.3,0,72.9,22.5,1,64.9,40313,0
21,0.7,2020,4,42.9,TEN,11,99.4,38,0,5,2020,45.9,107,9,4.8,36.8,0,168,57.7,169,4,1,TEN,7.4,2,1,CB,26,23.5,36.3,11.9,0,L'Jarius Sneed,31,30,16,0,74.9,17.2,2,42.4,40588,1
24,0.4,2020,5,54.2,LAC,31,99.6,32,0,12,2020,60.3,163,13,16.7,64.5,1,478,66.5,480,3,4,LAC,18.7,5,0,S,36,11.9,64.3,12.5,33.2,Alohi Gilman,27,43,12.6,4,72,34.5,6,61.7,41662,1
51,1,2020,8,64.7,DAL,21,100,07,0,11,2020,34.5,368,33,11.8,60.3,2,389,43.9,389,5,6,DAL,7.1,9,3,CB,39,25.8,56.6,11.2,29.7,Trevon Diggs,9,174,9.7,4,89.3,11,2,60,41817,3
1,1,2019,0,100,BUF,6,0.6,91,0,17,2019,31.4,3,1,0,74.3,0,3,50.4,473,1,0,BUF,3,7,0,DI,3,0,72.6,3,77.1,Ed Oliver,4,5,-2,0,79.2,3,2,78.6,42200,0
39,1,2021,3,82.1,LV,28,85,05,0,14,2021,55,301,32,2.6,53.2,0,323,58.7,380,1,1,LV,7.8,8,1,LB,26,7.7,56.8,9.4,64,Divine Deablo,23,166,4.9,0,115.9,9.5,8,66.6,42208,2
2,0,2020,0,0,TB,0,100,34,0,1,2020,,0,0,0,43.1,0,11,60,11,0,0,TB,5,0,0,CB,,,45.2,,72.1,Bryce Hall,30,0,20.5,0,39.6,,0,,42313,0
1,1.3,2021,0,100,LV,1,4.1,97,0,10,2021,53.5,4,1,0,63.4,0,3,48.2,73,2,0,LV,3,2,0,ED,4,0,42.6,4,4.8,Janarius Robinson,23,1,3,0,83.3,3,0,52.3,42447,0
2,0.1,2021,0,100,CHI,1,92.3,45,0,4,2021,76,1,2,0,63.1,0,12,60,13,0,0,CHI,6,2,0,LB,1,0,70.9,0.5,72.3,Amen Ogbongbemiga,6,5,1.5,0,118.8,6,0,75.4,42449,1
17,1.1,2020,3,64.7,NYG,9,84.7,19,0,12,2020,49,126,11,5.9,43.6,0,122,61.5,144,0,1,NYG,6.6,2,0,LB,27,18.8,45.6,11.5,81.1,Isaiah Simmons,21,91,6.5,1,106.5,10.3,4,52.9,42451,1
