targets,yards_per_coverage_snap,draft_season,missed_tackles,catch_rate,team_name,tackles,coverage_percent,jersey_number,dropped_ints,player_game_count,eligible_season,grades_tackle,yards,receptions,forced_incompletion_rate,grades_coverage_defense,interceptions,snap_counts_coverage,grades_run_defense,snap_counts_pass_play,penalties,forced_incompletes,team,coverage_snaps_per_target,stops,declined_penalties,position,longest,missed_tackle_rate,grades_defense,yards_per_reception,grades_defense_penalty,player,franchise_id,yards_after_catch,avg_depth_of_target,pass_break_ups,qb_rating_against,coverage_snaps_per_reception,assists,grades_pass_rush_defense,player_id,touchdowns
21,1,2024,2,71.4,LA,13,95.9,30,0,9,2024,59.2,176,15,4.8,67.8,1,188,70,196,3,1,LA,8.6,7,0,S,52,13.3,71.8,11.7,81.2,Josh Wallace,26,98,6.4,1,92.6,12,0,88.3,97676,1
13,1.8,2023,0,76.9,NE,8,97.9,28,0,4,2023,69.3,158,10,15.4,38.5,0,92,64.3,94,2,2,NE,6.6,1,0,CB,47,0,42.6,15.8,80.8,Alex Austin,19,26,16.9,1,142.5,8.6,0,57.4,97683,1
20,0.7,2023,6,75,BUF,8,74.6,42,0,16,2023,42.9,116,15,5,48.4,0,173,63.2,232,1,1,BUF,8.3,3,0,LB,19,33.3,56.1,7.7,52.5,Dorian Williams,4,78,3.3,0,122.1,11,4,62.3,97694,2
33,0.4,2023,2,57.6,CLV,34,98.5,33,1,17,2023,70.4,244,19,18.2,75.3,2,584,61.7,593,0,6,CLV,16.7,5,0,S,36,4,71.6,12.8,86.4,Ronnie Hickman Jr.,8,172,6.2,4,65.7,29,14,51.4,97702,1
6,2.8,2024,0,66.7,MIA,1,100,36,0,2,2024,75.4,72,4,16.7,38.4,0,27,64.4,27,0,1,MIA,4.3,0,0,CB,27,0,42.2,18,76.8,Storm Duck,17,9,18.7,0,147.2,6.5,1,,97705,1
49,0.7,2024,8,71.4,LA,35,93.4,48,0,19,2024,65.7,285,35,8.2,56.9,0,413,74.1,442,1,4,LA,7.9,9,0,LB,27,16.3,67,8.1,60.6,Omar Speights,26,155,4.6,3,85.8,11.1,6,69,97723,0
0,0,2024,0,,TB,0,33.3,59,0,1,2024,,0,0,,60,0,1,60,3,0,0,TB,,0,0,ED,,,69.1,,70.2,Mohamed Kamara,30,0,,0,0,,0,68.4,97731,0
0,0,2024,0,,BUF,1,6.3,56,0,15,2024,78.3,0,0,,65.2,0,8,46.6,127,2,0,BUF,,2,0,ED,,0,42.7,,15,Javon Solomon,4,0,,0,0,,0,51.8,97821,0
5,1.9,2025,2,100,JAX,5,94.4,54,0,4,2025,44.9,56,5,0,44.3,0,34,73.9,36,0,0,JAX,6,1,0,LB,16,20,49.7,11.2,73.1,Jack Kiser,15,35,4.2,0,152.9,6,3,57.3,97889,1
35,0.6,2024,5,77.1,NYG,30,94.8,27,0,13,2024,48.1,286,27,2.9,60,0,475,47.1,501,1,1,NYG,12.6,11,0,S,87,12.8,57.2,10.6,85.8,Tyler Nubin,21,188,4.9,1,119.5,16.3,4,67.2,97895,2
0,0,2023,7,,IND,3,0.8,95,0,17,2023,34.6,0,0,,59.8,0,3,36.4,362,3,0,IND,,5,0,DI,,63.6,49.8,,46.8,Adetomiwa Adebawore,14,0,,0,0,,1,66.5,97934,0
0,0,2024,0,,DEN,0,81.8,56,0,1,2024,,0,0,,64.8,0,9,,11,0,0,DEN,,0,0,LB,,,63.9,,71.8,Levelle Bailey,10,0,,0,0,,0,56.9,97956,0
2,1.6,2023,8,100,SEA,2,6.4,58,0,17,2023,34,33,2,50,29.3,0,22,69.9,343,2,1,SEA,10.5,5,1,ED,17,80,70.5,16.5,73,Derick Hall,29,16,8.5,1,118.8,10.5,0,71.8,98130,0
22,1.4,2024,3,90.9,WAS,20,89.7,58,0,15,2024,56.6,210,20,0,53.1,0,156,57.1,174,0,0,WAS,6.7,11,0,LB,57,12,54.9,10.5,79.3,Jordan Magee,32,141,3.1,0,121.6,7.4,2,58.5,98155,1
68,0.9,2022,4,52.9,HST,26,99.5,24,2,19,2022,28.6,545,36,14.7,73.5,4,662,29.5,665,9,10,HST,9.1,6,1,CB,56,12.9,65.6,15.1,46.8,Derek Stingley Jr.,13,142,13.4,9,74.7,17.1,1,53.4,98253,4
0,0,2023,2,,GB,5,0.6,96,0,18,2023,34.9,0,0,,59.4,0,2,46.4,317,1,0,GB,,5,0,DI,,25,50.6,,76.9,Colby Wooden,12,0,,0,0,,1,59.1,98312,0
2,0.1,2022,1,100,CLV,8,5.1,91,0,14,2022,55,1,2,0,77.5,0,14,73.4,276,1,0,CLV,7,11,1,ED,3,11.1,78.5,0.5,77.4,Alex Wright,8,7,-3,0,79.2,7,0,64.7,98318,0
3,1,2022,4,66.7,KC,5,2.9,56,0,16,2022,53.8,14,2,0,49.6,0,14,70.4,477,3,0,KC,4.7,9,0,ED,8,36.4,76.2,7,65.5,George Karlaftis,16,9,1.7,0,77.1,7,2,75.8,98319,0
0,0,2025,1,,NYG,2,0.4,91,0,16,2025,32.6,0,0,,69.6,0,1,30.3,259,0,0,NYG,,5,0,DI,,20,42.9,,85.3,Darius Alexander,21,0,,0,0,,2,54.9,98333,0
4,3.8,2022,5,100,NYG,1,2.4,05,0,10,2022,27.9,30,4,0,42.5,0,8,80.7,332,3,0,NYG,2,4,1,ED,16,71.4,66,7.5,65.1,Kayvon Thibodeaux,21,18,3,0,137.5,2,1,58,98444,1
2,9.7,2024,0,100,NYJ,2,5.5,95,0,4,2024,77.2,29,2,0,34.7,0,3,67.5,55,0,0,NYJ,1.5,0,0,ED,22,0,54.3,14.5,82.2,Eric Watts,22,5,12,0,158.3,1.5,0,50.8,98459,1
36,1.3,2024,8,80.6,SF,27,89.4,48,0,9,2024,50.3,343,29,8.3,42.5,0,271,73.2,303,5,3,SF,7.3,8,1,LB,50,18.6,52,11.8,0,Tatum Bethune,28,246,4.2,3,106.4,9,8,64.8,98532,0
5,1.7,2024,0,60,NYG,0,90,54,0,3,2024,75.5,31,3,0,42.8,0,18,50.3,20,0,0,NYG,3.6,0,0,LB,17,,38.8,10.3,71.4,Swayze Bozeman,21,22,5,0,77.9,6,0,57.9,98634,0
1,2.7,2025,0,100,TB,0,75,53,0,1,2025,71.7,16,1,0,35.6,0,6,58,8,0,0,TB,6,0,0,LB,16,,37,16,72.1,Nick Jackson,30,19,-3,0,118.8,6,0,54.8,98640,0
51,1.4,2022,3,60.8,TEN,23,99.4,35,0,12,2022,68.9,427,31,5.9,56.3,0,334,55.5,336,3,3,TEN,6.2,5,1,CB,65,10,56.8,13.8,86.1,Kaiir Elam,31,139,12.9,1,113.8,10.2,4,58.5,98693,4
9,0.5,2023,3,88.9,CLV,8,87.3,43,0,17,2023,53.6,56,8,0,51.3,0,110,68,126,0,0,CLV,11.8,3,0,LB,19,20,59.8,7,78.5,Mohamoud Diabate,8,39,3.9,0,129.6,13.3,4,49.6,98780,1
3,0.9,2024,1,100,GB,1,83.6,59,0,9,2024,51.7,42,3,0,80.6,1,51,48.9,61,0,0,GB,15.7,0,0,LB,18,50,63.9,14,80.8,Ty'Ron Hopper,12,25,5.7,0,79.2,15.7,0,54.2,98781,0
2,0.4,2023,2,100,MIN,4,94.1,24,0,13,2023,52.6,39,2,0,68.6,0,96,71.3,102,0,0,MIN,45,1,0,S,28,25,70.4,19.5,84.3,Jay Ward,18,17,11,0,118.8,45,2,44.8,98833,0
66,1,2022,3,53,NYG,31,99.8,28,1,14,2022,44.6,440,35,12.1,68.1,1,500,48.4,501,2,8,NYG,7,6,0,CB,36,8.3,65.6,12.6,87,Cor'Dale Flott,21,115,14.2,8,72.8,13.2,2,58.5,98834,1
47,0.7,2024,5,72.3,LA,30,91.6,02,2,20,2024,47.7,249,34,12.8,73.2,0,391,60.1,427,0,6,LA,8,16,0,S,27,13.5,70,7.3,84.2,Jaylen McCollough,26,146,6,5,84.4,11,2,51.4,98845,0
0,0,2024,0,,CAR,0,100,36,0,3,2024,81.7,0,0,,61.7,0,10,73.4,10,0,0,CAR,,0,0,S,,,71.5,,73.2,Demani Richardson,5,0,,0,0,,0,,98852,0
38,0.7,2023,11,63.2,CIN,34,96.6,27,0,17,2023,59.1,402,24,5.3,54.5,4,600,72.3,621,0,2,CIN,15,8,0,S,58,21.6,61.5,16.8,82.5,Jordan Battle,7,245,10.7,2,85.5,23.7,6,59.4,98857,3
1,1.2,2023,1,100,ATL,0,87.5,23,0,3,2023,26.5,7,1,0,27.8,0,7,64.2,8,0,0,ATL,6,0,0,S,7,100,28.9,7,68.9,DeMarcco Hellams,2,12,-5,0,95.8,6,0,60,98863,0
7,1.1,2024,0,71.4,SEA,1,100,28,0,6,2024,44.8,63,5,28.6,60.2,0,58,49.4,58,0,2,SEA,7.9,0,0,CB,20,0,57.9,12.6,78.2,Nehemiah Pritchett,29,9,12.6,2,138.7,11,0,,98875,3
7,1.6,2024,1,57.1,GB,7,100,38,0,1,2024,59.7,52,4,0,30,0,35,45.6,35,2,0,GB,4.7,1,1,S,17,12.5,30.3,13,77,Jaylin Simpson,12,10,14.1,0,80.7,8.3,0,,98876,0
73,1.6,2021,8,72.6,PIT,38,96.5,26,0,17,2021,50.2,589,53,5.5,63.5,3,391,58.9,405,3,4,PIT,5.1,17,1,CB,58,17,63.1,11.1,52.7,Brandin Echols,25,288,7.3,3,92.8,7.1,1,66.2,98900,3
0,0,2022,0,,PIT,0,16.7,98,0,3,2022,74.7,0,0,,60.6,0,2,61.2,12,0,0,PIT,,0,0,ED,,,57.8,,74.5,DeMarvin Leal,25,0,,0,0,,0,52.7,98919,0
0,0,2024,1,,LAC,1,2,92,0,18,2024,60,0,0,,60.6,0,5,57.4,246,0,0,LAC,,7,0,DI,,50,57.5,,86.5,Justin Eboigbe,27,0,,0,0,,0,55.2,98925,0
0,0,2025,1,,NE,0,3.4,55,0,7,2025,52.8,0,0,,58.2,0,2,68.8,59,0,0,NE,,0,0,DI,,100,68,,82,Eric Gregory,19,0,,0,0,,0,59.9,98930,0
4,1.5,2022,1,100,JAX,5,7.6,44,0,15,2022,70.4,48,4,0,50.8,0,31,65.8,409,1,0,JAX,7.8,4,0,ED,14,11.1,67.6,12,78.1,Travon Walker,15,41,1.8,0,116.7,7.8,3,67.1,98940,0
1,0,2024,0,0,BUF,0,2.6,93,0,3,2024,69.6,0,0,0,62.5,0,1,46.2,38,0,0,BUF,1,1,0,DI,,,53.6,,78.5,Zion Logue,4,0,4,0,39.6,,0,58.4,98944,0
1,0.9,2023,1,100,CLV,4,5.5,57,0,17,2023,70,12,1,0,59.3,0,14,75.5,253,0,0,CLV,14,4,0,ED,12,16.7,73.5,12,89.8,Isaiah McGuire,8,7,5,0,116.7,14,1,62.9,98948,0
79,1.1,2023,8,70.9,HST,43,93.1,39,0,19,2023,36.5,568,56,5.1,59.5,0,542,66.4,582,3,4,HST,6.4,21,0,LB,60,12.5,65.1,10.1,62.3,Henry To'oTo'o,13,425,4.5,3,103.8,9.1,13,80.6,98982,3
5,0.5,2022,1,80,HST,1,95.7,48,0,7,2022,60.8,22,4,0,53.8,0,45,64.8,47,1,0,HST,8.4,1,0,LB,9,50,54.8,5.5,0,Christian Harris,13,20,4.4,0,85,10.5,0,56.6,98996,0
8,1.6,2023,0,75,ARZ,8,95.6,44,0,3,2023,82.8,64,6,25,70.3,0,43,54.6,45,0,2,ARZ,5.1,1,0,LB,16,0,64.1,10.7,78.4,Owen Pappoe,1,27,5.1,2,97.9,6.8,0,56.6,99006,0
7,1.4,2023,1,71.4,PHI,8,14.1,03,0,13,2023,70.7,50,5,0,59.3,0,40,71.2,284,2,0,PHI,5,7,0,ED,18,10,70.2,10,56.1,Nolan Smith,24,40,0.6,0,91.4,7,1,67.1,99014,0
2,1.1,2022,2,50,NYJ,7,2.7,11,0,14,2022,44.1,10,1,0,66.8,0,11,58.3,403,1,0,NYJ,4.5,7,0,ED,10,18.2,61.1,10,78.6,Jermaine Johnson,22,5,-0.5,0,64.6,9,2,59.4,99015,0
28,0.9,2022,5,67.9,PHI,19,87.7,17,0,10,2022,54.9,211,19,3.6,62.6,0,249,42.4,284,2,1,PHI,8.5,13,0,LB,60,18.5,62.2,11.1,83.3,Nakobe Dean,24,136,4.5,1,101.9,12.5,3,92.4,99018,1
2,0,2022,3,0,DAL,7,6.9,54,0,17,2022,52.7,0,0,50,85,0,20,54.7,290,5,1,DAL,9,4,1,ED,,27.3,57.5,,22.1,Sam Williams,9,0,12.5,1,39.6,,1,55,99106,0
3,1.4,2024,0,100,WAS,1,87.5,18,0,6,2024,78.2,46,3,0,41.5,0,35,71.3,40,0,0,WAS,11.3,0,0,S,26,0,48.5,15.3,76.3,Tyler Owens,32,19,10.7,0,158.3,11.3,1,52.9,99271,2
97,1,2023,11,82.5,SF,53,89.8,53,0,18,2023,53.2,554,80,3.1,59.6,1,578,64.3,644,3,3,SF,5.6,23,1,LB,24,15.5,60.1,6.9,33.4,Dee Winters,28,412,3.1,3,103.4,6.8,7,56.4,99376,5
38,0.7,2024,3,71.1,TB,38,94.5,23,0,16,2024,68.7,382,27,18.4,56.8,1,580,72.4,614,1,7,TB,14.6,6,1,S,63,6.1,65.8,14.1,85.7,Tykee Smith,30,190,8.9,6,118.5,20.5,8,87.9,99500,3
31,0.9,2025,4,61.3,LV,22,100,26,0,13,2025,48.6,256,19,12.9,52.2,0,319,59.5,319,4,4,LV,9.6,3,2,CB,44,13.8,54.4,13.5,86.7,Darien Porter,23,58,15.3,3,87.6,15.6,3,,99553,0
36,1.2,2023,7,72.2,ARZ,23,97.3,21,0,10,2023,29.1,368,26,8.3,64.2,1,322,56.2,331,2,3,ARZ,8.4,5,0,CB,67,20.6,62.5,14.2,83,Garrett Williams,1,187,9,3,132.9,11.7,4,48.5,99723,6
62,1.3,2025,8,77.4,CIN,37,89.2,44,0,17,2025,46.9,531,48,6.5,45.2,2,422,34.4,473,2,4,CIN,6.4,14,1,LB,39,14.8,40.2,11.1,89,Demetrius Knight Jr.,7,406,3.3,3,115.7,8.3,9,63.3,99728,5
44,1.2,2024,3,77.3,NYJ,27,97.7,29,1,9,2024,73.8,288,34,6.8,49.5,0,257,78.2,263,9,3,NYJ,5.4,12,1,CB,26,8.6,50.7,8.5,0,Jarvis Brownlee Jr.,22,165,5.1,1,108.9,7,5,47.1,99734,2
60,1.3,2023,11,90,TB,39,86.6,08,0,16,2023,55.4,635,54,3.3,30.5,1,522,68.2,603,0,2,TB,8.3,14,0,LB,50,19.3,49.1,11.8,83.6,SirVocea Dennis,30,434,4.3,1,114.9,9.2,7,73.6,99767,2
0,0,2024,2,,ATL,0,0.3,98,0,17,2024,47.6,0,0,,59.5,0,1,30.1,391,2,0,ATL,,4,0,DI,,100,37.3,,62.3,Ruke Orhorhoro,2,0,,0,0,,0,53.5,99768,0
71,0.8,2024,2,52.1,SF,41,100,00,0,16,2024,75.8,445,37,14.1,54.2,0,557,54.9,557,6,10,SF,7.4,6,3,CB,40,4.5,54.3,12,66.9,Renardo Green,28,109,13.9,7,81,14.2,1,,99773,2
49,1.6,2023,2,69.4,LV,26,100,36,1,12,2023,68.7,530,34,6.1,48.4,3,354,63.9,354,3,3,LV,6.7,6,0,CB,60,6.7,51.9,15.6,87.5,Kyu Blu Kelly,23,133,13.3,3,106.7,9.7,2,,100375,4
28,1.6,2025,2,57.1,DAL,14,100,25,0,10,2025,54,250,16,3.6,48.6,1,168,58.8,168,0,1,DAL,5.5,5,0,CB,42,11.8,49.3,15.6,82.8,Trikweze Bridges,9,41,16.4,1,107.7,9.7,1,43.1,100378,3
1,5.5,2024,0,100,NE,1,100,30,0,1,2024,71.4,11,1,0,46.1,0,2,,2,0,0,NE,2,0,0,CB,11,0,44.2,11,68.3,D.J. James,19,1,10,0,112.5,2,0,,100379,0
0,0,2024,0,,BLT,0,100,48,0,1,2024,,0,0,,60,0,1,,1,0,0,BLT,,0,0,LB,,,61.2,,60,Carl Jones Jr.,3,0,,0,0,,0,,100406,0
93,1.2,2021,6,64.5,CHI,47,99.6,26,2,19,2021,63.7,800,60,8.6,64.8,5,704,71.2,707,8,8,CHI,7.2,11,2,CB,44,10.2,65.9,13.3,36.4,Nahshon Wright,6,248,12.1,7,98,11.2,6,73.4,100412,8
1,-1,2024,4,100,ATL,1,0.3,54,0,15,2024,30.4,-1,1,0,55.8,0,1,61.6,315,0,0,ATL,1,9,0,DI,-1,80,63.4,-1,86.6,Brandon Dorlus,2,5,-6,0,79.2,1,0,62,100452,0
5,0.9,2024,3,100,IND,6,12.9,97,0,16,2024,61.6,54,5,0,88.3,3,65,72.4,502,4,0,IND,12.6,11,1,ED,14,30,84.1,10.8,50.6,Laiatu Latu,14,27,5.4,0,72.1,12.6,1,77,100551,0
0,0,2024,0,,HST,0,100,56,0,2,2024,77.5,0,0,,61.9,0,2,62,2,0,0,HST,,0,0,LB,,,64.4,,67,Jamal Hill,13,0,,0,0,,0,,100609,0
47,0.4,2025,6,63.8,NE,40,94.4,31,2,21,2025,80.6,257,30,10.6,63,1,726,89.7,769,1,5,NE,14.7,11,0,S,23,11.5,72.2,8.6,88.4,Craig Woodson,19,85,8.7,5,108.8,23,6,60.6,100612,6
35,0.7,2022,1,48.6,IND,18,98.3,01,1,11,2022,81.4,221,17,25.7,75.6,0,343,84.5,349,5,9,IND,9.1,5,1,CB,43,4.8,76.9,13,54.3,Sauce Gardner,14,66,10.2,8,87.9,18.8,2,39.6,100903,2
81,0.9,2022,5,67.9,DEN,42,93.6,29,1,19,2022,76.6,502,55,4.9,78.9,3,588,68,628,2,4,DEN,6.8,23,0,CB,61,9.6,80.8,9.1,86.2,Ja'Quan McMillian,10,243,7.2,3,77.3,10.1,5,81.9,100931,2
1,0,2023,0,0,DEN,0,100,34,0,3,2023,,0,0,100,42.8,0,22,61.6,22,1,1,DEN,20,0,0,S,,,42.1,,76.4,JL Skinner,10,0,25,0,39.6,,0,,101311,0
3,0.6,2023,0,100,TEN,3,100,28,0,2,2023,61,24,3,0,59.1,0,43,45.8,43,0,0,TEN,13.3,1,0,S,11,0,53.5,8,75.3,Jerrick Reed II,31,-1,8.3,0,100,13.3,0,,101322,0
67,0.6,2023,3,47.8,PIT,37,99.7,24,2,15,2023,55.6,325,32,23.9,76.6,1,597,41.3,599,9,16,PIT,8.4,9,3,CB,21,7.1,70.1,10.2,45,Joey Porter Jr.,25,86,9.9,13,55.9,17.5,2,59.5,101364,0
62,0.8,2023,3,46.8,CIN,23,100,20,2,17,2023,60.5,419,29,25.8,78.1,2,580,37.9,580,3,16,CIN,8.9,2,1,CB,39,9.1,73.3,14.4,88.9,DJ Turner II,7,102,13.3,13,77.3,19.1,7,,101376,4
32,1.3,2023,1,81.3,NYG,19,99.6,02,0,14,2023,52.3,334,26,12.5,45,0,282,36.7,283,7,4,NYG,8.1,5,3,CB,36,5,42.4,12.8,46.2,Deonte Banks,21,58,11.8,1,149.7,10,0,67.3,101384,4
78,1.1,2023,6,76.9,SEA,50,95.3,21,0,15,2023,75.4,611,60,11.5,83.6,1,569,90.1,597,3,9,SEA,7,25,0,CB,48,9.1,90.1,10.2,86.3,Devon Witherspoon,29,287,6.9,8,106.3,9.1,10,92.9,101388,3
38,0.6,2022,1,68.4,NYG,36,95.9,24,0,17,2022,90.6,256,26,10.5,59.8,1,443,70.7,462,3,4,NYG,10.8,9,0,S,51,2,62.3,9.8,56.5,Dane Belton,21,115,7.9,4,102.5,15.8,12,51.8,101398,3
0,0,2022,0,,BLT,1,2.2,90,0,13,2022,53.2,0,0,,63.6,0,2,54.1,92,0,0,BLT,,0,0,ED,,0,53.4,,83.9,David Ojabo,3,0,,0,0,,1,52.4,101420,0
0,0,2023,1,,SEA,0,6.7,94,0,14,2023,36.2,0,0,,53.9,0,7,63.2,104,1,0,SEA,,0,0,DI,,100,60.8,,49.5,Mike Morris,29,0,,0,0,,0,61,101421,0
1,0,2022,4,0,SF,6,3.3,91,0,17,2022,57.7,0,0,0,79.7,0,13,52.8,393,1,0,SF,13,9,0,ED,,40,60.7,,81.2,Sam Okuayinonu,28,0,2,0,39.6,,0,57.5,101425,0
14,1.1,2022,1,85.7,KC,10,54.6,54,0,14,2022,71.9,128,12,0,72.6,1,130,76.3,238,0,0,KC,8.6,9,0,LB,47,7.1,75.3,10.7,85,Leo Chenal,16,104,3.9,0,98.8,10,3,57.2,101463,1
0,0,2024,0,,CAR,0,75,55,0,1,2024,,0,0,,44.1,0,3,60,4,0,0,CAR,,0,0,LB,,,34.9,,67.1,Maema Njongmeta,5,0,,0,0,,0,60,101465,0
5,0.6,2024,0,100,LV,5,88.2,44,0,8,2024,82.8,27,5,0,53.8,0,45,62.1,51,0,0,LV,8.8,1,0,LB,9,0,58.2,5.4,79.7,Tommy Eichenberg,23,17,2,0,89.2,8.8,1,64.3,101488,0
61,0.7,2023,8,73.8,DET,39,87.3,46,1,17,2023,81.4,392,45,3.3,71.4,0,599,93,686,2,2,DET,9.2,24,0,LB,42,14.5,90.2,8.7,68.6,Jack Campbell,11,287,4.6,2,112.2,12.4,8,72.4,101515,4
0,0,2023,1,,PIT,1,1.1,95,0,18,2023,37.6,0,0,,60.2,0,5,41.6,464,1,0,PIT,,7,0,DI,,50,58.2,,79.4,Keeanu Benton,25,0,,0,0,,0,74.5,101536,0
50,0.6,2022,4,72,CHI,40,90.3,09,0,19,2022,82.5,374,36,16,54.1,1,660,79,731,4,8,CHI,12.5,11,1,S,45,7.8,64.6,10.4,41.9,Jaquan Brisker,6,143,9.8,5,111.6,17.3,7,72.3,101665,4
2,0.7,2025,0,100,HST,2,92.3,36,0,1,2025,79,8,2,0,91.1,1,12,74.1,13,0,0,HST,6,2,0,CB,4,0,90.6,4,73,Alijah Huzzie,13,6,1,0,43.8,6,0,57.2,101807,0
2,1.5,2024,5,100,LA,7,2.8,08,0,20,2024,29.7,26,2,0,90.1,0,18,62.4,654,4,0,LA,8.5,12,1,ED,13,33.3,80.8,13,56.7,Jared Verse,26,11,7.5,0,118.8,8.5,3,81.3,101912,0
0,0,2023,0,,LA,1,100,19,0,1,2023,71.4,0,0,,71,0,1,,1,4,0,LA,,0,1,WR,,0,72.2,,60,Xavier Smith,26,0,,0,0,,0,,102585,0
52,0.7,2022,2,71.2,BLT,43,89.5,14,1,16,2022,76.7,399,37,15.4,84.3,0,590,78.8,659,6,8,BLT,10.8,12,1,S,42,3.4,86.3,10.8,21.1,Kyle Hamilton,3,249,6.6,4,112.6,15.2,14,91.5,102684,3
0,0,2023,2,,CIN,0,4.5,51,0,2,2023,24,0,0,,48.8,0,1,45.1,22,0,0,CIN,,0,0,ED,,100,56,,76.4,Isaiah Foskey,7,0,,0,0,,0,76.5,102728,0
17,1.7,2024,1,76.5,ATL,7,94.5,40,0,5,2024,64.1,136,13,11.8,34.9,0,86,53.6,91,0,2,ATL,4.8,0,0,LB,18,11.1,41.9,10.5,79.2,JD Bertrand,2,101,4.8,1,138.4,6.2,1,74.6,102787,2
15,2.7,2024,5,93.3,DAL,8,77.9,35,0,17,2024,28.5,167,14,0,28.5,0,67,68.9,86,1,0,DAL,4.1,1,0,LB,36,38.5,40.7,11.9,24,Marist Liufau,9,112,4.8,0,135.3,4.4,0,56.5,102789,1
65,1.4,2024,4,60,LAC,31,99.3,20,0,17,2024,49.8,568,39,15.4,59.9,1,441,53.6,444,3,10,LAC,6.4,5,0,CB,45,10.5,60.1,14.6,86.5,Cam Hart,27,159,12.8,10,102.6,10.6,3,76.8,102955,4
0,0,2024,0,,NYJ,0,100,25,0,2,2024,,0,0,,45,0,3,60,3,0,0,NYJ,,0,0,S,,,44.5,,99.9,Jarius Monroe,22,0,,0,0,,0,,103580,0
16,1.6,2023,2,75,ARZ,11,100,13,0,10,2023,39.1,177,12,12.5,54.1,0,121,63.9,121,1,2,ARZ,7.1,2,0,CB,38,15.4,56.1,14.8,82.2,Kei'Trel Clark,1,33,13.9,2,131.5,9.4,0,,104163,1
0,0,2024,0,,CIN,0,100,37,0,1,2024,76.4,0,0,,61,0,2,69.8,2,0,0,CIN,,0,0,S,,,73.3,,66.1,PJ Jules,7,0,,0,0,,0,,104232,0
2,0.7,2025,0,100,JAX,0,82.6,50,0,4,2025,71.4,13,2,0,59,0,19,54.7,23,0,0,JAX,9.5,0,0,LB,8,,54,6.5,73.4,Branson Combs,15,2,5.5,0,93.8,9.5,0,52.8,105001,0
0,0,2024,0,,CLV,0,100,41,0,1,2024,,0,0,,60,0,1,60.6,1,0,0,CLV,,0,0,S,,,63.7,,64.6,Chris Edmonds,8,0,,0,0,,0,,105737,0
10,0.6,2024,5,50,PHI,6,16.1,58,1,18,2024,53.6,37,5,0,70.8,3,69,59.1,429,2,0,PHI,6.5,10,0,ED,14,41.7,67.2,7.4,77,Jalyx Hunt,24,23,1.9,0,19.6,13,1,66.3,105989,0
0,0,2024,0,,BUF,0,100,29,0,1,2024,,0,0,,66,0,8,60,8,0,0,BUF,,0,0,CB,,,66.3,,70.9,Brandon Codrington,4,0,,0,0,,0,,106248,0
0,0,2023,1,,TEN,1,3,56,0,9,2023,64.1,0,0,,62.2,0,2,60.2,67,0,0,TEN,,1,0,ED,,50,58.2,,81.2,Truman Jones,31,0,,0,0,,0,54.9,106527,0
7,2.7,2025,0,71.4,CLV,2,100,37,0,5,2025,77.6,59,5,0,45.8,0,25,68.6,25,0,0,CLV,3.1,0,0,CB,39,0,51.2,11.8,76.4,Dom Jones,8,6,10.4,0,136.3,4.4,0,,106697,2
5,0.5,2024,2,80,BUF,3,89.1,44,0,8,2024,34.1,18,4,0,52.4,0,41,74.6,46,0,0,BUF,7.8,0,0,LB,13,33.3,68.1,4.5,77.4,Joe Andreessen,4,5,3.4,0,81.7,9.8,1,75.2,108177,0
5,0.3,2022,0,80,IND,5,97.7,25,0,17,2022,88.9,41,4,0,69.5,0,126,69,129,0,0,IND,24.2,1,0,S,22,0,73.5,10.3,82.7,Rodney Thomas II,14,22,6,0,100.8,30.3,2,64.7,108389,0
0,0,2020,0,,BUF,1,4.3,55,0,2,2020,39.2,0,0,,62.2,0,2,43.2,46,1,0,BUF,,2,0,ED,,0,59.2,,3.2,Michael Hoecht,4,0,,0,0,,0,71.6,108840,0
78,1.5,2022,5,65.4,ATL,44,94.2,20,0,15,2020,54.1,524,51,11.5,56.5,3,373,34.8,396,5,9,ATL,4.5,18,1,CB,58,10,52.8,10.3,84.7,Dee Alford,2,209,9.8,3,77.1,6.8,1,60.4,110542,2
4,0.5,2022,0,75,CAR,5,96.4,20,0,6,2022,65,25,3,0,69.1,0,54,68.4,56,0,0,CAR,11.8,4,0,S,12,0,75,8.3,75.8,D'Anthony Bell,5,21,-0.8,0,90.6,15.7,0,76,111578,0
18,0.9,2023,2,66.7,SF,13,100,28,0,8,2023,58.1,162,12,11.1,51,0,184,82,184,3,2,SF,9.6,1,2,CB,38,12.5,56.8,13.5,83.9,Darrell Luter Jr.,28,28,10.8,1,132.2,14.4,1,,121428,2
9,2.2,2023,1,66.7,ATL,3,100,35,0,5,2023,50.2,112,6,22.2,54.8,0,53,73.3,53,0,2,ATL,5.6,0,0,CB,36,25,58.7,18.7,77.3,Natrone Brooks,2,18,13.9,2,146.5,8.3,0,,121449,1
2,0.2,2025,1,50,PHI,0,100,22,0,2,2025,23.2,2,1,0,29.9,0,16,66.9,16,1,0,PHI,6.5,0,0,CB,2,100,36.9,2,73.4,Mac McWilliams,24,0,11.5,0,95.8,13,0,,121497,1
0,0,2025,0,,CAR,0,7.4,92,0,8,2025,28.4,0,0,,54.7,0,2,46.3,27,0,0,CAR,,0,0,DI,,,46.5,,80.5,Cam'Ron Jackson,5,0,,0,0,,0,58,121769,0
