targets,interception_touchdowns,draft_season,forced_fumbles,missed_tackles,catch_rate,team_name,tackles,jersey_number,snap_counts_offball,snap_counts_box,sacks,snap_counts_pass_rush,player_game_count,eligible_season,snap_counts_dl,grades_tackle,yards,receptions,grades_coverage_defense,hurries,interceptions,snap_counts_coverage,snap_counts_dl_over_t,snap_counts_dl_a_gap,fumble_recoveries,grades_run_defense,snap_counts_corner,hits,penalties,batted_passes,team,stops,declined_penalties,total_pressures,position,fumble_recovery_touchdowns,longest,snap_counts_slot,missed_tackle_rate,grades_defense,yards_per_reception,grades_defense_penalty,safeties,player,franchise_id,snap_counts_defense,yards_after_catch,snap_counts_dl_b_gap,pass_break_ups,qb_rating_against,snap_counts_run_defense,tackles_for_loss,assists,grades_pass_rush_defense,player_id,snap_counts_fs,touchdowns,snap_counts_dl_outside_t
1,0,2017,0,0,0,LAC,2,35,21,5,0,0,1,2017,0,82.2,0,0,51.1,0,0,11,0,0,0,59.1,0,0,0,0,LAC,0,0,0,S,0,,2,0,49.7,,71.9,0,Marcus Maye,27,21,0,0,0,39.6,10,0,2,,11794,14,0,0
1,0,2017,0,1,100,LAC,7,31,90,19,0,0,3,2017,0,63.5,8,1,58.5,0,0,63,0,0,0,70,1,0,0,0,LAC,2,0,0,S,0,8,6,10,62.3,8,80.6,0,Marcus Williams,27,90,0,0,0,100,27,0,2,,11797,64,0,0
0,0,2017,0,1,,WAS,1,50,2,2,0,8,1,2017,16,29.5,0,0,61.6,0,0,0,2,0,0,44.8,0,0,0,0,WAS,0,0,0,ED,0,,0,33.3,63.8,,77.1,0,DeMarcus Walker,32,18,0,2,0,0,10,0,1,68.2,11806,0,0,12
0,0,2017,0,6,,ARZ,16,94,0,0,1,311,17,2017,555,28.8,0,0,,11,0,0,49,188,0,37.3,0,2,2,0,ARZ,13,0,14,DI,0,,0,20,43.2,,60.3,0,Dalvin Tomlinson,1,555,0,314,0,0,244,2,8,59.1,11810,0,0,4
2,0,2017,0,0,100,DET,3,52,12,10,0,0,3,2017,2,78.8,27,2,51.9,0,0,6,0,0,0,71.1,1,0,0,0,DET,1,0,0,LB,0,22,1,0,63.1,13.5,73.2,0,Zach Cunningham,11,14,20,0,0,118.8,8,0,2,,11812,0,0,2
0,0,2017,0,0,,CHI,3,69,0,0,1,44,4,2017,89,72.8,0,0,60.3,0,0,1,6,9,0,51.8,0,1,0,0,CHI,2,0,2,ED,0,,0,0,51.1,,82.8,0,Tanoh Kpassagnon,6,89,0,3,0,0,44,0,0,52.2,11814,0,0,71
53,0,2017,0,5,54.7,BLT,38,03,552,33,0,7,14,2017,6,61,328,29,77.2,2,0,408,0,0,0,60.3,474,0,1,0,BLT,13,0,2,CB,0,31,43,10,76.4,11.3,87.3,0,Chidobe Awuzie,3,558,68,0,7,86,143,0,7,64.6,11815,2,2,6
0,0,2017,0,5,,BUF,18,99,0,0,0,110,11,2017,227,29.3,0,0,59,5,0,0,12,3,0,54,0,0,2,0,BUF,16,1,5,DI,0,,0,17.9,45.3,,29.5,0,Larry Ogunjobi,4,227,0,212,0,0,117,4,5,47.1,11820,0,0,0
17,0,2017,0,4,70.6,LA,8,04,185,35,0,0,7,2017,1,28.8,203,12,51.7,0,1,115,0,0,0,62,149,0,1,0,LA,3,0,0,CB,0,43,0,30.8,54,16.9,81.5,0,Ahkello Witherspoon,26,186,44,0,0,105.8,71,0,1,,11821,0,1,1
1,0,2017,0,5,100,JAX,15,98,0,0,2,328,18,2017,460,31.1,7,1,54.1,15,0,27,119,16,0,37.4,0,2,0,0,JAX,10,0,19,ED,0,7,0,19.2,44.7,7,86.4,0,Dawuane Smoot,15,460,5,179,0,95.8,105,1,6,52.7,11823,0,0,146
0,0,2017,0,0,,IND,3,96,0,0,1,33,5,2017,83,71.9,0,0,56.6,3,0,3,18,0,0,51.9,0,0,0,0,IND,2,0,4,DI,0,,0,0,56.3,,79.4,0,Chris Wormley,14,83,0,64,0,0,47,0,2,69.9,11829,0,0,1
61,0,2017,0,7,65.6,DET,68,34,921,706,3,70,16,2017,82,78.2,409,40,65.2,11,1,564,0,0,0,65.6,38,4,5,1,DET,44,3,18,LB,0,45,174,7,67.5,10.2,86.7,0,Alex Anzalone,11,1003,159,0,4,88.8,369,3,25,65.2,11831,3,2,82
16,0,2017,0,0,50,MIN,12,23,198,18,0,0,11,2017,0,85,53,8,70.3,0,0,152,0,0,0,70.2,157,0,1,0,MIN,2,0,0,CB,0,11,22,0,71.4,6.6,82.2,0,Fabian Moreau,18,198,19,0,1,57.6,46,0,3,,11836,1,0,0
8,0,2017,0,1,75,SEA,7,24,75,2,0,0,2,2017,0,62.2,49,6,50.3,0,0,56,0,0,0,65.2,72,0,0,0,SEA,3,0,0,CB,0,21,1,12.5,52.8,8.2,78.8,0,Shaquill Griffin,29,75,20,0,0,129.7,19,0,0,,11845,0,1,0
61,0,2017,0,9,67.2,JAX,30,02,591,77,0,17,12,2017,21,44.3,310,41,69,3,2,406,0,0,1,61.5,117,1,9,0,JAX,20,2,4,CB,0,25,392,19.1,67.2,7.6,32.7,0,Jourdan Lewis,15,612,183,0,4,92.9,189,5,8,63.7,11846,5,5,21
75,0,2017,1,8,54.7,MIA,47,26,835,81,1,8,15,2017,16,57.2,410,41,72.6,1,2,497,0,0,0,61.8,718,1,5,0,MIA,22,1,3,CB,0,36,36,11.3,72.7,10,87.6,0,Rasul Douglas,17,851,142,0,9,72.6,346,1,16,82,11854,0,3,16
0,0,2017,1,1,,CIN,9,91,0,0,4,177,7,2017,285,68.3,0,0,67.1,14,0,13,8,0,0,56.8,0,5,2,0,CIN,11,0,23,ED,0,,0,7.7,82.9,,43.8,0,Trey Hendrickson,7,285,0,0,0,0,95,0,3,90,11858,0,0,277
11,0,2017,0,4,63.6,CLV,17,05,251,82,0,6,17,2017,26,63.4,79,7,57.7,1,1,200,0,0,0,52.4,7,0,2,0,CLV,8,0,1,S,0,38,29,13.8,54.9,11.3,26.4,0,Rayshawn Jenkins,8,277,31,0,0,47.2,71,0,8,63.8,11868,133,0,26
1,0,2017,0,0,100,BLT,1,99,0,0,0,12,1,2017,26,69.2,11,1,51.8,0,0,2,0,0,0,74.9,0,0,0,0,BLT,1,0,0,ED,0,11,0,0,57.5,11,78.3,0,Carl Lawson,3,26,4,0,0,112.5,12,0,0,51.4,11871,0,0,26
0,0,2017,0,0,,NE,0,13,1,0,0,0,1,2017,0,,0,0,60,0,0,1,0,0,0,,0,0,2,0,NE,0,1,0,WR,0,,0,,60,,62.9,0,Mack Hollins,19,1,0,0,0,0,0,0,0,,11873,1,0,0
0,0,2017,0,0,,CHI,1,16,3,3,0,1,1,2017,5,69.9,0,0,60.5,0,0,2,0,0,0,70.6,0,1,0,0,CHI,1,0,1,LB,0,,0,0,75,,69.7,0,Jalen Reeves-Maybin,6,8,0,0,0,0,5,0,0,58.8,11879,0,0,5
3,0,2017,0,2,100,IND,26,52,3,3,3,234,14,2017,413,69.4,27,3,77.6,13,0,31,13,0,1,59,0,7,1,0,IND,17,0,23,ED,0,13,0,6.3,64.1,9,68.1,0,Samson Ebukam,14,416,11,3,0,104.2,151,3,4,60.1,11880,0,0,397
0,0,2017,0,0,,WAS,3,91,0,0,0,33,2,2017,51,73.9,0,0,71.3,2,0,0,5,0,0,58.7,0,2,1,0,WAS,2,0,4,ED,0,,0,0,60,,6.1,0,Deatrich Wise Jr.,32,51,0,1,0,0,18,1,1,59.8,11886,0,0,45
0,0,2017,0,0,,TEN,0,96,0,0,0,10,3,2017,23,,0,0,,0,0,0,6,1,0,56.9,0,0,0,0,TEN,0,0,0,DI,0,,0,,54.8,,74.8,0,Carlos Watkins,31,23,0,16,0,0,13,0,0,55,11897,0,0,0
0,0,2017,1,4,,IND,36,90,0,0,1,354,17,2017,683,49.4,0,0,63.7,12,1,5,4,280,0,56.8,0,5,3,3,IND,22,0,18,DI,0,,0,6.8,57.3,,54.9,0,Grover Stewart,14,683,0,399,0,0,324,5,19,59.5,11899,0,0,0
0,0,2017,0,0,,CLV,0,23,11,0,0,0,2,2017,0,,0,0,64,0,0,10,0,0,0,60,0,0,0,0,CLV,0,0,0,S,0,,3,,65.1,,72,0,Damontae Kazee,8,11,0,0,0,0,1,0,0,,11904,8,0,0
0,0,2017,0,0,,TB,0,03,1,1,0,0,1,2017,0,,0,0,60,0,0,1,0,0,0,,0,0,0,0,TB,0,0,0,LB,0,,0,,62,,66.1,0,Anthony Walker Jr.,30,1,0,0,0,0,0,0,0,,11916,0,0,0
50,0,2017,1,13,78,BUF,50,58,567,510,3,51,14,2017,53,45.8,299,39,48.3,6,0,278,0,0,0,49.2,8,3,4,0,BUF,34,1,12,LB,0,28,48,15.9,46.2,7.7,4.4,0,Matt Milano,4,620,228,0,1,104.9,291,7,19,66,11918,1,2,53
0,0,2017,1,2,,NO,29,92,0,0,0,177,17,2017,455,59,0,0,,6,0,0,0,314,0,47.5,0,3,2,0,NO,16,0,9,DI,0,,0,4.7,50.5,,58.6,0,Davon Godchaux,20,455,0,141,0,0,278,2,12,64.1,11934,0,0,0
23,0,2017,1,6,78.3,PIT,39,21,452,109,0,4,13,2017,18,74.6,235,18,67.2,0,0,292,0,0,0,86.5,5,1,1,0,PIT,13,1,1,S,0,42,54,10.9,74.6,13.1,83.7,0,Chuck Clark,25,470,98,0,4,138.2,174,3,10,55.4,11941,284,2,18
21,0,2017,0,12,81,TEN,31,25,514,147,1,10,11,2017,12,33.4,164,17,70.3,0,2,310,0,0,0,54,0,0,2,0,TEN,8,1,1,S,0,27,80,25,65.4,9.6,48.3,0,Xavier Woods,31,526,94,0,1,75.5,206,0,5,50,11946,287,1,12
4,0,2017,0,4,50,DET,9,96,1,1,12,353,17,2017,456,46.3,28,2,63.4,32,0,21,96,4,0,59.3,0,9,1,0,DET,15,1,53,ED,0,15,0,25,74.3,14,88.2,0,Al-Quadin Muhammad,11,457,9,35,0,72.9,83,0,3,71.9,11951,0,0,321
0,0,2017,0,11,,DEN,30,93,0,0,5,247,18,2017,498,28,0,0,57,18,0,3,5,201,0,73.3,0,3,1,0,DEN,31,0,26,DI,0,,0,22.4,74.4,,74.1,0,D.J. Jones,10,498,0,292,0,0,248,3,8,66.8,11953,0,0,0
0,0,2017,0,0,,DET,4,95,0,0,0,53,8,2017,106,72.4,0,0,60,2,0,1,32,0,0,59.8,0,0,2,1,DET,4,2,2,ED,0,,0,0,48.5,,1.6,0,Patrick O'Connor,11,106,0,7,0,0,52,0,0,52.2,12005,0,0,67
1,0,2017,0,0,0,NO,0,43,8,1,0,0,2,2017,0,,0,0,76,0,0,6,0,0,0,60,3,0,0,0,NO,0,0,0,CB,0,,4,,76,,73.1,0,Michael Davis,20,8,0,0,0,39.6,2,0,0,,12040,0,0,0
0,0,2017,0,0,,BLT,2,69,0,0,0,42,3,2017,74,71.3,0,0,,1,0,0,12,9,0,56.3,0,0,0,0,BLT,1,0,1,DI,0,,0,0,62.2,,79.5,0,Josh Tupou,3,74,0,53,0,0,32,0,3,65.3,12093,0,0,0
1,0,2017,0,8,100,LV,31,69,2,2,1,359,15,2017,682,32.6,5,1,58.1,14,0,18,129,77,1,55,0,4,4,0,LV,23,0,19,DI,0,5,0,13.8,53.8,5,44.5,0,Adam Butler,23,684,0,453,0,87.5,307,2,19,58.5,12214,0,0,23
16,0,2017,0,0,81.3,DET,11,27,105,3,0,6,7,2017,1,85.9,144,13,63,0,1,87,0,0,0,65.7,20,0,1,0,DET,5,0,0,CB,0,31,81,0,62.2,11.1,80,0,Arthur Maulet,11,106,32,0,1,99,13,0,1,46.1,12224,1,1,1
0,0,2017,0,0,,HST,0,33,1,0,0,1,1,2017,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,HST,0,0,0,HB,0,,0,,60,,60,0,Dare Ogunbowale,13,1,0,0,0,0,0,0,0,60,12329,0,0,0
0,0,2021,0,1,,CLV,5,92,0,0,0,38,4,2021,96,73,0,0,62.4,4,0,1,21,1,0,57.4,0,0,1,0,CLV,4,0,4,DI,0,,0,12.5,58.3,,28.4,0,Sam Kamara,8,96,0,58,0,0,57,3,2,59.6,24176,0,0,16
0,0,2018,1,6,,NO,29,93,0,0,3,390,16,2018,695,46.7,0,0,64.8,16,0,2,82,114,0,55.7,0,7,3,0,NO,22,0,26,DI,0,,0,11.8,62.3,,57.3,0,Nathan Shepherd,20,695,0,463,0,0,303,1,16,67.4,24614,0,0,36
78,0,2018,2,15,83.3,JAX,106,23,1053,952,1,120,18,2018,47,67.7,528,65,78.4,8,1,626,0,0,1,73.5,5,1,2,0,JAX,62,0,10,LB,0,33,91,9.1,74.4,8.1,68.9,0,Foyesade Oluokun,15,1100,290,0,6,89.5,354,5,44,46.3,24904,5,0,47
3,0,2020,0,7,33.3,NE,24,33,1,1,4,214,18,2020,410,47,5,1,41.2,13,0,6,4,0,1,73.2,0,8,1,0,NE,24,1,25,ED,0,5,0,17.9,67.1,5,71.2,0,Anfernee Jennings,19,411,2,0,1,42.4,191,4,8,59.8,25449,0,0,406
0,0,2019,0,3,,SF,18,96,0,0,4,176,11,2019,301,67.1,0,0,73.3,12,0,4,17,0,0,54.9,0,1,2,0,SF,11,1,17,ED,0,,0,11.5,53.1,,49.2,0,Clelin Ferrell,28,301,0,1,0,0,121,0,5,51.2,25955,0,0,283
0,0,2019,0,2,,NYG,22,97,4,4,0,482,17,2019,750,57.4,0,0,67,27,1,0,84,373,0,57,0,7,5,2,NYG,16,0,34,DI,0,,0,5.6,75.6,,50.9,0,Dexter Lawrence,21,754,0,293,0,0,272,4,12,84.5,25991,0,0,0
2,0,2019,1,9,50,LV,46,98,7,6,10,515,15,2019,928,55.6,5,1,59,31,1,10,57,2,0,78.7,0,12,8,4,LV,46,1,53,ED,0,5,1,12.2,79.7,5,33.5,0,Maxx Crosby,23,935,0,6,0,16.7,410,17,19,77.1,26316,0,0,863
1,0,2022,0,1,100,PIT,0,53,0,0,0,7,2,2022,17,25.4,4,1,29.1,0,0,4,0,0,0,60.9,0,0,0,0,PIT,0,0,0,ED,0,4,0,50,32.3,4,73.8,0,Jeremiah Moon,25,17,5,0,0,122.9,6,0,1,53,26453,0,1,17
57,0,2018,1,3,61.4,DET,45,04,576,32,0,1,11,2018,7,71.9,480,35,61.3,0,2,375,0,0,1,78.7,507,0,6,0,DET,14,4,0,CB,0,37,37,5.7,65.2,13.7,86.4,0,D.J. Reed,11,583,124,0,3,79.6,207,0,5,58.5,26940,0,1,7
65,1,2020,2,13,64.6,MIN,59,02,942,121,0,3,17,2020,21,37.6,495,42,74.1,0,1,520,0,0,1,66.8,772,0,0,0,MIN,23,0,0,CB,1,79,46,16,73.8,11.8,87.6,0,Isaiah Rodgers,18,963,237,0,3,91.5,440,4,9,53.3,27069,2,2,21
1,0,2020,2,9,100,SF,19,47,5,5,5,400,17,2020,579,30.3,12,1,39.4,30,0,12,5,0,0,58.5,0,11,2,1,SF,16,1,46,ED,0,12,0,22.5,67.9,12,70.3,0,Bryce Huff,28,584,7,0,0,116.7,172,4,12,72.8,27128,0,0,574
4,0,2019,4,7,75,CHI,39,98,0,0,12,547,19,2019,900,57.9,33,3,52.3,43,0,20,36,0,2,62.9,0,10,1,4,CHI,41,0,65,ED,0,13,0,13.2,72.4,11,86,0,Montez Sweat,6,900,10,2,0,99,333,3,7,72.4,27271,0,0,862
42,2,2019,1,9,78.6,CLV,81,30,744,692,2,46,17,2019,129,76.9,247,33,80.4,4,3,403,0,0,1,87.3,5,2,2,0,CLV,44,0,8,LB,0,27,47,7,87.6,7.5,66.2,0,Devin Bush,8,873,176,0,3,69.3,424,5,39,68.7,27375,0,1,129
2,0,2020,0,1,50,PHI,15,00,2,0,1,142,9,2020,242,73.9,5,1,73.7,21,0,15,12,0,0,69.5,0,1,1,0,PHI,12,0,23,ED,0,5,2,4.5,86,5,57.1,0,Joshua Uche,24,244,1,1,0,56.3,87,1,6,84.3,27379,0,0,229
7,0,2019,0,0,71.4,CLV,5,20,41,1,0,0,2,2019,0,78.7,78,5,65.4,0,0,30,0,0,0,53.2,38,0,0,0,CLV,1,0,0,CB,0,21,2,0,63.6,15.6,76.4,0,D'Angelo Ross,8,41,27,0,2,108,11,0,0,,27732,0,0,0
0,0,2020,0,0,,DET,0,30,20,1,0,0,5,2020,0,,0,0,53.9,0,0,11,0,0,0,61.5,17,0,0,0,DET,0,0,0,CB,0,,2,,55.7,,73.7,0,Khalil Dorsey,11,20,0,0,0,0,9,0,0,,27819,0,0,0
0,0,2021,0,0,,PIT,0,15,1,0,0,0,1,2021,0,,0,0,,0,0,0,0,0,0,60,0,0,0,0,PIT,0,0,0,WR,0,,0,,60,,60.5,0,Ben Skowronek,25,1,0,0,0,0,1,0,0,,27948,0,0,0
0,0,2020,0,4,,JAX,27,52,0,0,1,283,18,2020,516,52.3,0,0,48.5,10,0,8,6,99,0,58.6,0,2,0,0,JAX,22,0,13,DI,0,,0,9.5,55.5,,87.2,0,DaVon Hamilton,15,516,0,411,0,0,225,1,11,55.4,28072,0,0,0
2,0,2019,0,3,100,BLT,21,41,9,9,8,507,18,2019,781,63.8,14,2,55.3,28,0,24,53,0,2,57.8,0,15,5,1,BLT,20,1,51,ED,0,9,0,8.1,64.7,7,40.3,0,Dre'Mont Jones,3,790,13,29,0,95.8,259,1,13,69.6,28075,0,0,699
0,0,2020,0,0,,HST,0,41,2,0,0,0,1,2020,0,,0,0,,0,0,0,0,0,0,60,2,0,0,0,HST,0,0,0,CB,0,,0,,60,,66.3,0,Damon Arnette,13,2,0,0,0,0,2,0,0,,28080,0,0,0
11,0,2020,0,9,100,PIT,30,50,318,305,0,18,12,2020,2,44.3,112,11,45,7,0,126,0,0,0,60.4,3,0,0,0,PIT,15,0,7,LB,0,18,9,18.4,55.1,10.2,79.6,0,Malik Harrison,25,320,37,0,0,109.1,176,1,10,79.9,28081,0,0,2
9,0,2018,2,2,88.9,CLV,20,17,230,201,1,14,17,2018,31,73.6,71,8,69.1,2,0,88,0,0,0,62.8,0,0,0,0,CLV,9,0,3,LB,0,19,29,5.6,69.8,8.9,76.6,0,Jerome Baker,8,261,59,0,0,99.5,159,1,14,77.7,28091,0,0,31
1,0,2020,0,5,100,IND,22,92,1,1,4,259,17,2020,466,34.9,3,1,58.6,10,0,1,37,31,0,45.8,0,3,1,3,IND,17,0,17,DI,0,3,0,13.2,56.6,3,71.8,0,Neville Gallimore,14,467,4,395,0,79.2,207,1,11,70.2,28094,0,0,3
16,0,2018,0,1,62.5,HST,13,11,181,15,0,0,11,2018,0,74.1,180,10,50.9,0,0,120,0,0,0,76.2,160,0,0,0,HST,4,0,0,CB,0,66,5,5.3,55.1,18,81.7,0,Tremon Smith,13,181,48,0,1,121.9,61,1,5,,28196,1,1,0
28,0,2020,0,15,78.6,LAC,45,43,445,413,1,36,17,2020,35,33,238,22,47.3,8,0,248,0,0,1,72.2,2,2,1,1,LAC,20,0,11,LB,0,37,30,20.8,59.8,10.8,48.4,0,Troy Dye,27,480,149,0,3,114,196,5,12,69.7,28251,0,1,35
3,0,2022,0,1,66.7,NE,5,41,41,13,0,2,5,2022,2,40.8,6,2,42.6,0,0,27,0,0,0,40.1,1,0,1,0,NE,1,0,0,S,0,3,0,16.7,29.9,3,0,0,Brenden Schooler,19,43,0,0,0,70.1,14,0,0,55.9,28253,25,0,2
0,0,2019,0,0,,SF,2,90,0,0,0,72,5,2019,116,70.2,0,0,,4,0,0,23,1,0,35.5,0,0,0,0,SF,2,0,4,DI,0,,0,0,41.2,,80.4,0,Kevin Givens,28,116,0,90,0,0,44,0,0,55.6,28308,0,0,2
0,0,2018,0,0,,ARZ,1,92,0,0,0,35,4,2018,60,70.2,0,0,,0,0,0,24,2,0,38.1,0,0,0,0,ARZ,1,0,0,DI,0,,0,0,35.5,,78.9,0,Bilal Nichols,1,60,0,22,0,0,25,0,1,47.5,28451,0,0,12
18,0,2018,1,4,72.2,PIT,24,25,263,109,1,13,5,2018,18,69.1,173,13,60.7,0,1,184,0,0,0,79,5,2,1,0,PIT,6,0,3,S,0,59,36,10,68,13.3,26.1,0,DeShon Elliott,25,281,113,0,1,97.7,84,0,12,78.3,28854,113,1,18
54,0,2022,2,18,64.8,MIA,60,23,958,62,0,5,17,2022,22,36.4,354,35,54.7,2,1,572,0,0,0,77.7,879,0,9,0,MIA,25,2,2,CB,0,36,17,18.8,60.2,10.1,68,0,Jack Jones,17,980,149,0,1,112.7,403,5,18,84.9,29050,0,6,22
65,0,2019,1,7,66.2,IND,95,53,746,702,0,63,16,2019,167,81.5,403,43,57.5,3,1,457,1,0,2,66.8,5,0,1,1,IND,41,0,3,LB,0,30,39,5.4,62.6,9.4,88.2,0,Germaine Pratt,14,913,198,0,5,97.1,393,6,28,55.8,29407,0,4,166
1,0,2018,0,0,100,NYG,1,49,14,14,0,1,1,2018,0,76.1,3,1,78.4,0,0,5,0,0,0,57.8,0,0,0,0,NYG,1,0,0,LB,0,3,0,0,73.9,3,68.5,0,Chris Board,21,14,2,0,0,79.2,8,0,1,60,29456,0,0,0
44,0,2020,1,7,75,DAL,51,55,576,519,0,16,15,2020,10,66,327,33,47.6,4,0,332,0,0,1,55.9,3,0,0,1,DAL,12,0,4,LB,0,22,52,9.6,52.5,9.9,84,0,Logan Wilson,9,586,234,0,3,118.3,238,0,15,80.4,29623,2,3,10
23,0,2019,0,13,73.9,MIN,33,43,44,9,8,173,12,2019,538,36.5,151,17,81.5,10,1,135,0,0,2,57.1,0,7,1,5,MIN,27,0,25,ED,0,23,35,21.7,70.5,8.9,74.9,0,Andrew Van Ginkel,18,582,117,0,3,72.9,274,6,14,66.8,30267,0,0,538
36,1,2019,0,4,77.8,CHI,48,53,572,542,1,36,11,2019,8,76.3,317,28,67.5,5,1,306,0,0,0,68.2,2,1,0,1,CHI,24,0,7,LB,0,42,28,5.7,70.1,11.3,83.9,0,T.J. Edwards,6,580,156,0,3,119.6,238,4,18,60.7,30737,0,3,8
0,0,2019,0,0,,NYJ,6,99,0,0,1,75,9,2019,166,73.9,0,0,,0,0,0,1,21,0,54,0,0,0,0,NYJ,3,0,1,DI,0,,0,0,52.4,,82.4,0,Khalen Saunders,22,166,0,144,0,0,91,0,5,51.4,31534,0,0,0
1,0,2020,0,0,100,BUF,0,23,4,1,0,0,2,2020,0,,26,1,36.2,0,0,2,0,0,0,60,3,0,0,0,BUF,0,0,0,CB,0,26,0,,29.5,26,67.4,0,Dane Jackson,4,4,0,0,0,158.3,2,0,0,,32989,0,1,0
0,0,2022,0,0,,IND,5,98,0,0,0,73,12,2022,131,71,0,0,66,2,0,0,6,34,0,43.3,0,0,0,0,IND,1,0,2,DI,0,,0,0,47.6,,80.8,0,Eric Johnson,14,131,0,91,0,0,58,1,0,49.2,33698,0,0,0
66,0,2018,0,7,56.1,ATL,43,21,689,58,0,0,12,2018,0,61.2,426,37,59.8,0,1,406,0,0,0,54.7,620,0,2,0,ATL,15,0,0,CB,0,52,10,12.3,58.6,11.5,57.7,0,Mike Hughes,2,689,88,0,3,84.5,283,2,7,,34057,1,3,0
1,0,2019,0,0,100,MIA,1,41,22,3,0,0,2,2019,0,73,6,1,75.7,0,0,16,0,0,0,47.4,1,0,0,0,MIA,1,0,0,CB,0,6,18,0,56.9,6,72.8,0,Kendall Sheffield,17,22,3,0,0,91.7,6,0,0,,34105,0,0,0
21,0,2019,1,4,71.4,BUF,13,25,252,83,0,3,13,2019,16,53.4,154,15,43.3,2,0,171,0,0,0,53,2,0,0,0,BUF,2,0,2,S,0,29,21,17.4,42.7,10.3,82.7,0,Darnell Savage,4,268,56,0,2,131.7,94,0,6,55.1,34247,146,4,16
2,0,2021,0,0,50,GB,0,39,20,10,0,0,3,2021,2,,4,1,49.3,0,0,13,0,0,0,61.2,0,0,0,0,GB,0,0,0,S,0,4,5,,49.5,4,74.3,0,Zayne Anderson,12,22,6,0,0,56.3,9,0,0,,34622,5,0,2
61,0,2020,1,18,65.6,PHI,88,53,1012,830,4,84,17,2020,86,56.7,281,40,81.6,12,2,589,0,0,1,69.7,5,2,1,0,PHI,43,0,18,LB,0,20,174,13.1,80.9,7,70.2,0,Zack Baun,24,1098,164,0,4,73.2,425,3,31,80.6,34632,2,2,86
63,0,2020,1,13,79.4,ARZ,69,27,683,610,1,39,17,2020,98,55.9,543,50,36.5,3,1,390,0,0,1,66.9,0,1,1,0,ARZ,33,1,5,LB,0,30,58,12,49.9,10.9,85.5,0,Akeem Davis-Gaither,1,781,325,0,2,122.4,352,2,26,54.5,34788,15,5,98
54,1,2019,2,4,46.3,TB,38,35,658,46,1,4,14,2019,3,73.7,311,25,75.9,0,3,443,0,0,0,63.5,586,1,4,0,TB,10,1,2,CB,0,56,26,8.3,80.6,12.4,57.9,0,Jamel Dean,30,661,105,0,1,47.7,214,0,6,99.9,34918,0,1,3
1,0,2023,0,0,100,DAL,5,31,26,2,0,1,1,2020,0,49.4,6,1,50,0,0,12,0,0,0,74.3,24,0,0,0,DAL,0,0,0,CB,0,6,0,0,56.8,6,74.4,0,Josh Butler,9,26,1,0,0,91.7,13,0,0,59.1,35097,0,0,0
2,0,2020,0,4,50,CAR,9,52,3,0,2,123,14,2020,255,30.5,8,1,55.9,11,0,8,2,0,1,59,0,1,0,0,CAR,8,0,14,ED,0,8,3,23.5,59.3,8,85.7,0,Trevis Gipson,5,258,7,0,0,60.4,127,0,4,57.5,35241,0,0,253
31,0,2019,1,8,74.2,MIN,95,51,730,717,3,119,13,2019,59,83.4,283,23,48.6,15,0,295,0,0,0,75.4,3,1,2,1,MIN,35,1,19,LB,0,30,10,5.3,63.6,12.3,63.2,0,Blake Cashman,18,789,187,0,1,101.9,375,2,49,58.9,35413,0,0,59
0,0,2020,0,1,,HST,0,52,1,1,0,19,4,2020,34,20.7,0,0,60,0,0,1,0,0,0,57.6,0,0,1,0,HST,0,0,0,ED,0,,0,100,47.9,,0,0,Darrell Taylor,13,35,0,0,0,0,15,0,0,55.9,36001,0,0,34
0,0,2019,0,0,,WAS,11,79,0,0,0,73,12,2019,177,75.2,0,0,,0,0,0,0,87,0,59.4,0,0,0,0,WAS,10,0,0,DI,0,,0,0,57.7,,83.4,0,Shy Tuttle,32,177,0,90,0,0,104,1,4,51.8,37279,0,0,0
2,0,2019,0,2,50,MIA,2,56,4,3,0,57,5,2019,110,30.7,2,1,74.4,5,0,18,3,0,1,59.7,0,1,1,0,MIA,1,0,6,ED,0,2,1,33.3,58.7,2,32.5,0,Quinton Bell,17,114,3,0,0,56.3,39,0,2,54.5,37468,0,0,107
8,0,2019,0,1,50,LA,7,51,84,72,0,1,10,2019,1,65.9,27,4,77.5,0,0,48,0,0,0,64.4,0,0,0,0,LA,2,0,0,LB,0,12,11,7.7,75.6,6.8,75.4,0,Troy Reeder,26,85,22,0,2,97.4,36,0,5,59.4,38268,0,1,1
31,0,2021,1,5,71,IND,65,00,1075,175,1,23,17,2021,29,89.2,252,22,67.7,5,4,675,0,0,1,77,2,0,0,0,IND,11,0,6,S,0,32,83,6,70.8,11.5,88.6,0,Camryn Bynum,14,1104,124,0,3,66.3,406,2,14,57.8,38408,815,1,29
1,0,2022,0,0,100,MIA,6,53,7,4,0,52,11,2022,102,77.6,5,1,68.2,2,0,12,0,0,0,76.6,0,0,0,1,MIA,2,0,2,ED,0,5,2,0,64.1,5,80.8,0,Cameron Goode,17,109,6,1,0,87.5,45,0,1,46.3,38410,0,0,101
0,0,2018,0,0,,HST,4,91,0,0,2,57,4,2018,101,72.6,0,0,,0,0,0,11,8,0,46.2,0,0,0,0,HST,4,0,2,DI,0,,0,0,49.9,,80.2,0,Folorunso Fatukasi,13,101,0,82,0,0,44,0,2,58,38558,0,0,0
